OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,CUSTOMER_QUANTITY,BRANCH_ID
O052253,2022-09-23,11:13:02,18,1,B001
O052256,2019-08-27,18:42:44,39,10,B010
O052260,2018-11-30,20:56:52,19,1,B010
O052263,2023-01-29,18:46:25,44,7,B009
O052270,2024-02-06,08:31:49,5,1,B015
O052274,2018-04-28,11:26:41,37,10,B015
O052277,2020-11-11,10:03:16,28,6,B014
O052280,2019-01-17,17:41:35,7,3,B012
O052286,2023-01-16,21:34:16,49,9,B014
O052287,2016-08-11,16:33:29,41,10,B007
O052288,2024-11-19,14:37:23,20,4,B006
O052290,2019-11-15,11:22:01,10,4,B014
O052292,2017-10-03,20:42:11,47,7,B013
O052293,2020-05-02,08:17:11,26,9,B003
O052296,2017-09-24,15:53:40,32,7,B014
O052301,2022-01-07,14:35:45,24,5,B009
O052305,2017-09-16,10:32:13,16,1,B009
O052306,2021-10-11,15:50:20,48,9,B001
O052309,2021-11-08,11:16:48,37,8,B005
O052311,2021-10-25,11:27:56,47,8,B011
O052313,2024-07-16,16:14:29,47,10,B006
O052317,2024-07-17,20:04:26,26,8,B005
O052318,2019-12-23,11:11:38,42,6,B005
O052323,2024-06-29,09:35:06,33,10,B010
O052324,2017-01-22,08:25:37,22,2,B003
O052327,2024-10-12,10:45:30,46,10,B007
O052329,2022-08-05,18:23:55,4,5,B004
O052331,2024-06-02,16:45:02,15,1,B001
O052338,2023-08-27,17:29:30,45,8,B007
O052341,2020-11-19,13:52:45,21,3,B014
O052346,2020-07-23,20:04:59,22,2,B005
O052348,2017-05-18,11:17:30,14,3,B013
O052349,2020-10-11,13:42:49,21,1,B006
O052352,2023-09-08,19:26:58,1,3,B014
O052354,2024-07-08,13:41:00,13,1,B003
O052355,2022-11-03,14:11:41,30,7,B010
O052359,2020-09-23,09:22:00,38,6,B005
O052361,2022-12-19,17:47:01,46,7,B007
O052365,2016-04-25,17:38:23,15,2,B014
O052368,2024-08-28,10:59:16,37,9,B005
O052370,2024-05-26,15:05:28,50,9,B004
O052376,2019-02-23,18:44:23,29,10,B011
O052377,2024-08-20,12:14:22,14,3,B003
O052379,2019-08-13,17:32:39,18,2,B002
O052380,2024-11-27,15:42:35,27,7,B002
O052383,2022-03-03,15:22:47,11,2,B003
O052386,2024-06-15,09:37:05,27,6,B013
O052387,2024-10-16,20:11:20,29,8,B008
O052388,2022-11-26,18:51:50,20,1,B013
O052392,2023-03-31,11:21:58,48,7,B003
O052394,2024-02-28,19:00:54,43,6,B014
O052396,2023-08-16,19:34:12,17,4,B012
O052398,2022-06-27,18:39:23,46,7,B006
O052404,2024-07-20,07:13:36,45,9,B009
O052405,2024-06-05,10:33:31,12,1,B013
O052407,2024-05-27,18:08:01,49,10,B011
O052408,2024-04-07,14:06:15,48,6,B003
O052409,2021-09-16,12:54:13,41,10,B009
O052412,2022-05-09,12:53:56,24,1,B004
O052416,2020-03-29,21:49:00,3,4,B001
O052422,2021-11-27,19:01:25,48,9,B009
O052423,2016-10-17,13:12:04,1,1,B006
O052426,2023-02-13,16:21:14,43,6,B002
O052432,2024-07-31,18:55:11,40,6,B004
O052434,2023-11-24,19:11:38,36,9,B001
O052435,2024-10-30,21:29:49,26,6,B009
O052437,2023-04-07,16:23:54,4,5,B015
O052441,2021-03-20,08:18:49,50,6,B013
O052442,2020-07-11,13:00:37,5,5,B008
O052443,2021-03-22,19:23:03,18,5,B006
O052444,2021-04-17,18:25:54,43,8,B011
O052445,2023-10-12,11:17:13,4,1,B010
O052447,2024-09-03,13:01:23,7,5,B008
O052452,2017-05-10,10:37:44,10,1,B001
O052455,2024-06-19,18:09:03,41,9,B015
O052456,2024-04-09,13:28:15,28,10,B006
O052457,2018-09-01,20:32:06,10,2,B001
O052458,2019-08-31,14:57:40,43,7,B010
O052468,2022-02-22,16:17:53,27,9,B011
O052469,2022-02-27,10:05:38,18,4,B008
O052474,2024-12-01,07:58:51,16,2,B009
O052476,2022-09-19,20:26:24,49,7,B012
O052480,2021-08-16,10:57:08,4,2,B004
O052482,2024-10-02,07:39:25,48,6,B008
O052483,2021-10-08,11:36:41,12,4,B011
O052487,2020-02-20,16:20:34,20,1,B012
O052489,2021-09-20,08:47:31,8,1,B013
O052490,2017-08-26,12:55:56,34,8,B011
O052491,2024-04-27,16:28:49,2,3,B003
O052492,2019-06-19,16:09:00,16,4,B002
O052493,2022-07-20,07:39:18,19,3,B008
O052500,2023-11-09,18:52:09,38,6,B006
O052501,2022-02-20,19:48:02,17,1,B013
O052502,2022-03-16,10:17:18,22,2,B003
O052504,2017-12-07,17:07:15,23,5,B008
O052508,2021-08-16,12:18:25,4,2,B011
O052510,2024-02-19,17:52:25,32,7,B015
O052513,2022-08-19,15:55:15,41,9,B006
O052514,2021-04-03,20:15:15,19,5,B015
O052522,2024-11-27,12:43:57,42,10,B008
O052524,2022-03-09,14:25:32,20,5,B014
O052534,2021-12-19,09:50:43,20,4,B012
O052538,2024-09-01,20:20:58,39,8,B010
O052541,2020-11-21,12:35:17,39,7,B003
O052542,2024-05-15,13:40:59,36,8,B011
O052549,2017-10-07,16:01:04,32,9,B005
O052555,2017-10-31,09:27:26,18,1,B009
O052556,2020-04-24,10:24:21,1,5,B010
O052561,2021-07-03,14:50:18,21,5,B012
O052566,2024-08-12,15:56:20,47,10,B008
O052567,2021-10-16,21:12:41,26,9,B006
O052570,2022-11-12,16:16:52,30,8,B011
O052571,2021-10-31,10:48:05,21,5,B003
O052577,2023-07-12,08:21:46,5,5,B013
O052578,2022-04-07,13:15:09,15,1,B006
O052580,2024-05-29,12:12:19,34,6,B004
O052581,2020-08-09,21:14:08,17,5,B005
O052585,2017-01-05,07:31:06,40,7,B012
O052587,2024-02-11,15:22:39,44,7,B005
O052588,2024-11-11,08:55:25,46,9,B003
O052591,2024-11-28,18:50:14,27,6,B005
O052592,2022-11-22,16:41:30,12,4,B004
O052596,2017-10-21,20:29:16,4,3,B013
O052598,2024-09-22,13:53:47,32,6,B013
O052601,2024-12-02,19:23:06,28,10,B006
O052603,2024-09-09,19:03:14,1,2,B002
O052606,2023-08-08,14:02:27,27,9,B015
O052607,2020-06-13,11:44:19,17,5,B005
O052611,2020-06-21,19:04:25,31,9,B009
O052613,2021-08-01,16:48:49,22,4,B015
O052614,2019-07-27,20:15:48,50,7,B009
O052616,2022-05-31,13:30:18,28,6,B013
O052618,2023-07-06,19:41:45,41,6,B007
O052619,2018-06-14,18:23:32,19,5,B013
O052620,2021-01-06,12:24:26,7,1,B011
O052625,2022-07-06,11:10:23,11,4,B003
O052627,2024-11-14,17:24:56,13,4,B004
O052628,2021-02-11,13:49:46,16,4,B015
O052629,2022-10-09,11:14:40,23,5,B003
O052632,2024-10-13,16:04:12,2,5,B008
O052635,2016-07-01,19:00:33,34,6,B004
O052636,2024-04-08,12:32:29,8,2,B003
O052637,2020-03-13,13:34:25,4,4,B006
O052639,2018-05-04,11:39:33,45,10,B013
O052640,2023-03-08,09:57:16,46,8,B014
O052643,2023-02-23,12:54:24,23,4,B007
O052645,2024-11-17,07:17:51,35,7,B009
O052648,2024-05-01,15:03:21,19,5,B007
O052649,2019-05-24,20:06:34,25,1,B005
O052650,2024-11-06,21:32:13,31,7,B009
O052665,2022-07-16,17:11:51,19,2,B001
O052672,2022-03-30,13:08:34,2,1,B008
O052673,2018-05-08,10:12:39,23,5,B007
O052675,2022-10-23,09:29:46,26,7,B005
O052681,2021-04-16,20:42:44,7,3,B010
O052682,2016-06-30,11:38:02,25,4,B012
O052685,2022-04-19,09:29:02,19,3,B006
O052686,2018-01-24,22:26:46,33,8,B009
O052689,2024-01-28,09:35:48,11,1,B001
O052693,2017-07-28,15:40:53,13,5,B006
O052696,2022-03-24,20:31:17,49,7,B012
O052697,2020-03-27,20:39:19,44,9,B001
O052699,2022-07-08,15:21:14,4,1,B004
O052701,2024-11-16,14:49:06,14,3,B002
O052704,2020-02-28,19:10:16,29,8,B009
O052710,2017-06-21,06:38:41,27,6,B013
O052712,2024-03-11,20:54:37,5,3,B015
O052713,2024-03-30,09:14:23,38,7,B015
O052714,2024-07-30,18:35:30,32,6,B007
O052723,2024-07-15,11:43:11,44,9,B008
O052725,2023-08-27,12:29:34,5,3,B004
O052726,2024-04-26,15:56:47,46,9,B004
O052729,2023-10-22,10:57:23,24,2,B004
O052734,2021-12-11,18:07:55,45,7,B005
O052738,2024-06-27,13:45:12,29,10,B004
O052743,2024-03-03,22:22:27,48,7,B009
O052748,2024-08-31,15:46:32,45,9,B001
O052754,2019-10-23,15:48:42,15,5,B009
O052758,2022-03-21,08:47:12,10,3,B008
O052760,2020-02-08,18:57:29,25,4,B014
O052763,2021-06-17,11:16:22,10,2,B007
O052766,2019-01-29,20:30:01,39,9,B005
O052767,2021-06-06,19:40:59,42,8,B007
O052770,2021-01-25,17:44:44,25,3,B014
O052774,2023-11-25,20:31:39,22,3,B011
O052775,2024-02-20,09:15:20,30,8,B011
O052779,2024-06-07,17:31:30,42,9,B011
O052780,2023-12-14,12:16:22,29,6,B001
O052784,2024-08-20,14:10:47,9,2,B002
O052785,2023-03-13,16:29:56,39,10,B015
O052786,2024-07-30,12:05:24,33,6,B007
O052789,2024-08-26,09:07:15,30,7,B015
O052795,2020-06-19,20:37:33,15,3,B009
O052797,2019-11-28,10:34:33,45,6,B001
O052798,2018-12-16,10:24:42,40,9,B010
O052799,2024-07-14,17:29:26,32,10,B015
O052801,2017-10-16,20:34:03,19,3,B013
O052808,2017-07-27,14:24:26,14,2,B013
O052809,2018-09-26,19:26:34,2,1,B010
O052814,2023-03-17,18:40:29,1,2,B011
O052815,2021-06-02,13:58:24,25,4,B004
O052823,2023-07-30,13:30:11,13,5,B010
O052826,2024-05-28,18:45:49,4,1,B008
O052833,2022-04-05,17:27:37,16,2,B010
O052837,2021-02-12,10:36:13,20,4,B014
O052844,2022-11-14,18:26:32,8,1,B015
O052846,2024-11-23,14:11:26,17,4,B015
O052848,2024-08-23,19:30:58,33,9,B008
O052850,2024-11-30,07:41:21,17,1,B008
O052852,2018-11-08,18:27:00,3,2,B006
O052854,2023-06-01,11:57:40,50,6,B003
O052859,2021-08-17,21:41:47,5,1,B007
O052864,2016-06-17,15:59:12,8,4,B010
O052865,2024-02-04,18:22:05,22,1,B011
O052868,2019-08-09,22:21:25,16,2,B009
O052869,2024-11-27,08:59:42,8,2,B006
O052870,2024-11-12,07:05:37,25,1,B012
O052873,2022-04-19,18:02:06,29,7,B009
O052877,2022-07-24,13:24:16,7,1,B006
O052879,2024-04-12,15:03:54,18,3,B010
O052890,2024-07-23,20:00:55,35,10,B003
O052898,2021-07-09,21:15:47,7,2,B007
O052900,2019-01-19,06:55:14,14,3,B013
O052901,2022-08-31,08:15:06,9,4,B015
O052902,2021-06-26,20:19:11,5,1,B011
O052906,2023-05-21,15:59:46,24,3,B001
O052911,2022-06-20,14:08:54,20,1,B010
O052913,2023-11-28,11:15:01,1,5,B012
O052919,2020-07-11,11:49:04,35,7,B013
O052921,2023-01-09,09:29:19,10,5,B015
O052927,2018-04-22,19:29:03,47,10,B013
O052928,2021-07-25,13:28:19,5,5,B002
O052929,2018-06-29,14:06:52,9,4,B002
O052932,2024-11-22,13:27:37,8,5,B014
O052934,2024-06-21,13:21:40,40,6,B011
O052935,2024-05-02,19:58:31,24,5,B008
O052947,2018-05-16,11:07:38,37,8,B006
O052950,2022-05-29,13:04:14,49,7,B004
O052952,2021-01-03,08:19:13,10,3,B011
O052953,2021-08-26,19:49:06,23,5,B004
O052959,2024-05-13,13:52:49,11,5,B010
O052960,2024-10-25,11:17:43,5,4,B002
O052966,2024-08-11,19:00:23,4,5,B010
O052968,2021-01-19,12:07:09,4,3,B010
O052975,2019-01-19,16:02:23,20,5,B013
O052977,2018-08-15,15:01:58,42,8,B003
O052978,2020-06-04,20:02:30,19,5,B002
O052980,2022-11-30,09:41:32,30,6,B012
O052983,2022-11-04,21:44:51,34,9,B006
O052985,2022-10-06,12:37:38,25,1,B005
O052988,2023-06-18,10:26:41,34,7,B013
O052990,2020-01-10,18:45:33,9,5,B013
O052992,2024-11-03,21:38:02,21,5,B001
O052997,2022-04-10,08:17:46,49,6,B012
O052999,2024-07-27,14:05:52,47,7,B010
O053004,2022-05-04,14:34:56,36,10,B006
O053005,2023-08-05,21:27:14,16,1,B002
O053008,2020-11-02,18:29:28,38,10,B015
O053013,2024-09-12,17:51:18,44,9,B011
O053018,2024-06-30,13:17:56,29,8,B010
O053025,2016-05-26,09:19:03,12,4,B003
O053035,2022-09-04,12:17:00,48,10,B001
O053036,2021-10-07,14:22:14,49,10,B008
O053037,2024-06-20,16:24:36,8,3,B002
O053039,2021-11-26,09:13:32,8,3,B001
O053040,2022-01-26,14:36:07,21,2,B013
O053043,2020-08-29,11:30:58,17,3,B010
O053047,2023-02-22,12:32:59,22,5,B012
O053051,2024-07-05,15:45:05,33,8,B003
O053055,2023-08-19,20:39:36,9,2,B005
O053056,2020-08-16,16:09:13,38,10,B004
O053057,2020-08-12,21:41:58,19,3,B009
O053058,2021-03-12,18:37:49,15,2,B003
O053059,2020-09-19,11:26:32,19,5,B006
O053061,2024-05-29,10:07:27,45,8,B015
O053062,2022-08-05,10:14:21,18,4,B007
O053065,2024-01-09,20:10:08,35,9,B003
O053069,2019-09-19,19:00:36,21,5,B007
O053074,2021-09-05,12:27:34,6,5,B008
O053076,2015-09-30,19:33:55,48,7,B004
O053077,2022-12-09,10:14:06,19,4,B014
O053078,2022-09-07,10:22:10,12,4,B009
O053080,2020-05-15,17:00:16,10,4,B007
O053084,2020-11-22,09:07:57,10,3,B012
O053085,2021-12-14,14:24:52,7,1,B012
O053095,2021-02-15,08:37:46,35,10,B015
O053109,2024-04-20,19:10:23,33,7,B006
O053111,2023-06-27,22:03:39,33,6,B006
O053116,2020-11-04,13:09:18,42,7,B004
O053121,2024-10-12,20:27:44,39,8,B002
O053124,2023-04-16,16:37:33,33,7,B011
O053129,2020-10-20,17:31:47,26,7,B009
O053131,2024-01-08,09:54:18,25,5,B006
O053133,2022-04-24,14:56:54,41,9,B015
O053136,2023-12-29,20:36:13,47,6,B001
O053140,2020-11-04,15:21:43,44,6,B008
O053141,2024-01-05,14:14:17,34,9,B011
O053142,2022-08-23,08:29:14,13,5,B015
O053147,2021-04-19,18:14:32,23,3,B007
O053150,2023-08-10,19:24:22,4,2,B005
O053151,2022-05-30,09:36:19,25,1,B009
O053152,2020-09-30,08:14:26,42,9,B009
O053155,2023-05-08,08:42:06,25,4,B001
O053160,2016-11-07,16:38:11,20,5,B007
O053161,2021-10-17,17:43:22,35,7,B006
O053163,2017-08-29,07:00:55,43,7,B009
O053164,2018-02-08,10:54:55,40,10,B013
O053167,2022-01-14,19:01:37,33,10,B014
O053169,2024-04-29,17:35:55,32,9,B006
O053170,2019-04-02,08:46:58,35,7,B001
O053176,2021-09-18,19:07:16,31,7,B007
O053177,2021-10-31,10:58:00,44,7,B010
O053178,2024-11-08,15:35:03,29,7,B014
O053181,2024-06-09,20:52:04,3,3,B010
O053184,2023-04-04,20:16:52,16,1,B008
O053185,2019-04-01,18:13:28,30,7,B006
O053186,2018-04-03,15:43:14,42,6,B008
O053188,2024-09-24,21:07:13,42,8,B002
O053189,2021-09-07,10:06:07,31,10,B012
O053192,2021-11-27,18:23:54,48,8,B013
O053196,2017-10-17,10:33:04,37,6,B001
O053197,2020-04-05,12:47:35,21,4,B010
O053200,2024-07-24,15:19:56,5,2,B004
O053203,2024-11-28,13:17:54,11,1,B015
O053204,2023-07-16,13:21:20,9,1,B013
O053207,2020-12-18,16:31:12,34,10,B010
O053211,2017-12-05,10:39:00,46,7,B009
O053212,2023-07-26,10:14:55,44,10,B002
O053214,2020-11-21,20:02:07,46,8,B010
O053218,2024-12-03,08:07:12,35,6,B015
O053222,2022-01-05,17:02:55,28,10,B001
O053223,2024-11-05,18:18:05,4,1,B008
O053225,2024-08-04,21:22:08,10,2,B002
O053226,2021-06-13,16:53:36,22,2,B009
O053228,2022-07-24,20:20:25,43,8,B009
O053231,2023-11-23,17:57:41,31,7,B007
O053233,2024-07-10,17:46:20,12,2,B007
O053238,2021-09-23,17:26:39,26,8,B012
O053240,2021-09-22,20:30:06,7,3,B007
O053246,2022-09-26,20:25:18,2,3,B006
O053252,2023-08-05,09:58:19,40,7,B002
O053254,2021-08-13,15:58:09,28,9,B007
O053259,2024-10-13,17:14:39,15,4,B006
O053264,2020-07-17,14:29:29,28,9,B004
O053265,2022-02-07,10:23:32,39,8,B010
O053270,2022-09-05,14:39:53,4,3,B004
O053271,2023-03-15,17:48:32,26,8,B003
O053281,2018-08-31,09:07:35,47,6,B012
O053290,2018-02-15,17:01:21,32,6,B001
O053295,2019-12-20,10:42:42,21,1,B009
O053297,2024-09-28,22:31:02,16,5,B009
O053299,2020-10-22,15:18:57,44,10,B014
O053301,2024-10-01,17:52:05,6,2,B010
O053303,2023-06-28,11:57:48,46,9,B014
O053306,2018-05-30,16:09:04,25,4,B008
O053312,2019-02-13,07:39:31,27,9,B012
O053313,2024-03-01,11:05:29,15,4,B013
O053314,2024-08-23,07:00:51,8,1,B012
O053320,2020-09-20,17:56:15,18,5,B006
O053323,2024-08-15,13:19:24,7,5,B006
O053328,2018-01-14,12:19:55,35,10,B013
O053331,2021-09-30,17:27:29,38,7,B013
O053335,2021-11-29,14:22:39,46,9,B012
O053336,2024-07-11,12:14:09,19,2,B002
O053337,2022-11-20,11:40:13,4,3,B012
O053339,2022-10-28,10:45:52,12,1,B005
O053343,2018-09-20,16:48:54,4,4,B011
O053347,2022-08-17,18:42:40,50,6,B015
O053354,2021-08-31,10:47:13,28,10,B013
O053355,2024-04-09,10:28:28,21,4,B002
O053357,2023-01-12,15:00:14,41,7,B002
O053359,2019-07-07,16:10:22,28,9,B009
O053364,2018-10-01,16:04:36,41,8,B006
O053365,2022-04-05,21:52:50,4,1,B006
O053370,2016-09-03,10:27:39,17,2,B002
O053371,2020-02-04,11:48:46,44,6,B004
O053372,2024-07-09,19:48:25,1,4,B015
O053373,2021-03-11,14:05:50,41,8,B006
O053376,2021-04-16,14:59:57,14,1,B006
O053378,2023-03-11,10:55:06,39,8,B012
O053384,2023-01-12,20:23:53,37,10,B007
O053385,2022-01-07,08:13:01,37,10,B003
O053386,2024-10-08,16:31:10,42,10,B010
O053389,2023-03-08,18:26:20,7,5,B001
O053390,2021-06-07,13:02:35,46,10,B013
O053395,2021-04-07,07:37:54,31,7,B009
O053404,2024-11-30,09:56:10,42,8,B001
O053405,2022-09-12,15:20:30,1,2,B013
O053409,2021-05-20,07:48:05,14,2,B011
O053411,2024-09-08,09:56:49,13,5,B003
O053414,2017-09-13,18:38:25,39,10,B001
O053415,2022-09-01,13:38:30,47,10,B003
O053416,2024-03-31,18:52:32,30,10,B011
O053419,2024-10-04,18:52:43,3,4,B003
O053422,2020-03-19,20:35:00,30,6,B011
O053425,2022-01-01,08:48:58,10,5,B008
O053427,2021-06-17,18:26:45,6,4,B004
O053428,2020-05-22,15:07:02,48,8,B012
O053431,2019-02-13,14:07:47,7,3,B011
O053432,2022-09-20,11:38:49,32,9,B008
O053437,2016-10-30,10:15:50,20,4,B007
O053438,2020-08-22,11:52:06,19,1,B007
O053440,2022-08-23,12:25:41,27,9,B005
O053441,2022-06-03,14:49:45,9,4,B010
O053446,2024-08-11,12:59:07,49,9,B014
O053447,2015-09-24,11:30:06,9,1,B014
O053454,2022-01-18,12:59:25,13,4,B001
O053456,2022-04-14,17:48:11,4,4,B011
O053457,2022-12-10,14:00:38,47,10,B012
O053458,2018-04-28,20:01:33,42,10,B013
O053459,2019-07-04,12:52:48,48,7,B007
O053464,2021-03-02,10:15:22,1,5,B005
O053465,2023-05-15,22:07:58,8,3,B005
O053471,2020-04-08,12:24:56,50,8,B012
O053472,2018-12-05,06:34:04,30,9,B008
O053475,2023-04-04,13:44:08,45,9,B015
O053477,2021-04-24,07:14:37,17,2,B013
O053479,2024-10-11,20:56:52,13,1,B006
O053481,2023-04-12,12:27:59,22,3,B003
O053483,2023-04-24,21:49:19,35,9,B005
O053488,2024-08-05,09:43:39,20,3,B002
O053490,2023-04-30,15:08:10,4,3,B009
O053496,2022-07-15,13:03:57,9,1,B004
O053500,2021-01-28,20:35:52,38,7,B010
O053503,2018-07-11,08:34:46,4,3,B011
O053505,2023-01-14,15:13:44,12,4,B011
O053506,2018-08-20,13:51:31,26,7,B013
O053508,2022-06-06,12:16:40,28,8,B013
O053509,2024-10-11,21:33:24,48,9,B005
O053515,2024-09-21,08:21:29,45,9,B012
O053522,2024-09-05,16:12:03,42,7,B007
O053523,2018-06-26,15:10:18,1,1,B014
O053528,2023-08-16,18:55:34,31,9,B001
O053529,2021-12-17,17:19:02,4,2,B015
O053534,2022-12-18,17:58:51,27,6,B013
O053536,2022-11-14,11:32:56,4,5,B011
O053541,2016-12-23,09:30:38,28,8,B015
O053542,2023-01-05,11:30:08,14,1,B001
O053545,2019-03-23,12:23:14,28,6,B008
O053547,2024-07-29,13:45:25,32,6,B015
O053548,2023-06-15,08:31:05,8,3,B009
O053551,2022-04-13,18:51:30,4,5,B001
O053554,2023-04-24,13:30:53,46,8,B008
O053555,2024-10-21,14:45:08,37,10,B002
O053556,2022-06-15,18:10:56,27,6,B002
O053566,2024-09-03,11:30:09,24,2,B012
O053570,2020-02-10,21:16:09,11,1,B006
O053578,2023-03-05,20:08:50,46,7,B008
O053581,2024-11-28,20:24:59,30,6,B006
O053582,2022-11-12,17:11:21,46,10,B006
O053583,2024-11-18,09:04:44,47,10,B003
O053587,2023-04-24,12:33:00,50,7,B001
O053590,2023-01-22,14:45:44,50,7,B011
O053593,2023-07-13,18:52:57,2,1,B004
O053594,2024-06-15,18:44:37,8,5,B004
O053595,2022-08-17,15:47:56,29,10,B001
O053599,2022-03-23,16:41:52,35,6,B007
O053604,2019-09-04,13:22:39,25,4,B001
O053608,2018-09-03,16:12:20,36,7,B002
O053609,2020-04-23,22:04:49,3,3,B005
O053610,2017-06-24,20:00:05,3,2,B013
O053613,2024-06-13,13:26:55,40,8,B007
O053615,2024-08-01,10:37:59,39,8,B008
O053618,2017-04-09,16:11:42,15,2,B002
O053621,2024-05-13,22:32:54,2,1,B009
O053622,2022-03-19,18:26:29,43,8,B008
O053623,2022-09-25,17:55:25,29,9,B010
O053624,2021-09-25,20:42:59,49,8,B012
O053627,2022-12-16,13:28:15,3,3,B008
O053630,2021-05-12,09:12:02,49,9,B005
O053637,2018-01-17,09:57:21,29,8,B002
O053639,2020-10-01,16:17:22,9,5,B007
O053641,2022-02-13,13:25:10,7,3,B012
O053646,2018-09-11,18:49:30,16,1,B012
O053648,2024-02-26,14:42:48,10,1,B004
O053652,2019-11-18,19:39:45,26,9,B014
O053665,2019-11-17,19:31:41,38,6,B001
O053666,2024-09-23,08:57:32,32,8,B015
O053667,2017-09-23,19:58:33,25,4,B010
O053668,2024-04-05,16:46:38,6,5,B014
O053675,2019-02-21,16:46:41,19,5,B003
O053682,2022-10-22,08:35:41,48,8,B011
O053683,2018-07-05,08:03:08,45,10,B012
O053684,2022-07-17,08:07:04,11,4,B012
O053694,2024-05-02,08:32:16,16,2,B008
O053696,2021-12-01,17:47:24,16,4,B012
O053701,2019-08-26,12:14:13,12,5,B010
O053702,2024-05-22,06:41:52,48,10,B008
O053703,2023-06-12,12:26:14,28,9,B003
O053707,2023-06-15,09:22:29,21,3,B006
O053718,2024-10-24,12:34:37,6,5,B005
O053719,2024-04-23,11:42:04,50,6,B011
O053723,2017-05-11,18:54:54,23,1,B005
O053724,2018-07-29,18:37:44,19,2,B013
O053725,2024-01-22,09:52:30,48,6,B010
O053727,2019-06-08,15:21:36,29,8,B008
O053734,2023-07-16,20:43:24,43,9,B010
O053737,2024-08-17,19:46:53,4,1,B008
O053745,2020-10-10,20:46:09,48,10,B007
O053748,2024-07-27,14:57:57,1,1,B010
O053760,2022-08-24,18:14:23,26,6,B013
O053761,2017-11-03,09:39:50,40,8,B002
O053766,2021-02-18,10:33:06,13,1,B014
O053772,2022-01-20,11:22:47,7,4,B005
O053773,2022-10-03,19:42:29,11,3,B007
O053777,2024-09-09,19:00:07,41,8,B002
O053778,2024-09-21,17:52:47,21,4,B004
O053780,2021-01-24,19:23:07,2,1,B008
O053784,2024-05-01,18:55:38,2,4,B010
O053786,2023-08-11,10:47:50,41,7,B015
O053787,2021-12-27,12:53:22,18,4,B007
O053792,2023-11-25,21:44:04,38,7,B005
O053793,2024-07-01,11:12:28,48,7,B002
O053798,2022-05-04,15:13:08,19,1,B001
O053804,2019-02-06,15:28:59,11,3,B008
O053805,2021-09-19,17:12:53,27,7,B004
O053811,2021-05-21,13:05:43,12,1,B015
O053813,2020-05-01,15:30:54,24,5,B004
O053815,2023-12-22,20:21:00,1,4,B002
O053819,2022-09-24,10:24:26,38,10,B002
O053820,2021-01-20,09:55:25,23,2,B009
O053821,2024-08-23,13:50:03,7,3,B008
O053825,2017-09-08,19:18:11,36,7,B013
O053830,2017-07-03,16:02:10,7,2,B007
O053831,2021-04-27,19:11:26,48,9,B002
O053839,2024-02-27,13:26:35,42,8,B004
O053841,2018-02-04,11:34:28,17,2,B002
O053842,2020-07-11,19:36:54,7,2,B015
O053843,2023-10-26,15:57:52,22,2,B009
O053849,2022-08-09,09:40:36,2,2,B006
O053851,2020-06-07,18:09:49,4,1,B009
O053853,2021-12-23,09:27:37,12,5,B007
O053855,2022-11-16,16:09:24,4,1,B011
O053861,2024-11-12,18:48:06,44,10,B005
O053864,2019-12-01,16:31:06,42,7,B011
O053871,2018-06-12,10:04:36,35,8,B003
O053874,2023-12-20,14:43:21,35,7,B011
O053876,2022-12-10,10:16:29,4,2,B012
O053879,2022-03-08,18:12:11,39,7,B004
O053882,2024-07-30,17:46:25,26,6,B003
O053884,2023-07-13,20:17:16,14,1,B006
O053885,2021-05-26,17:14:14,22,2,B010
O053891,2017-12-09,10:29:04,22,4,B013
O053896,2024-07-25,09:56:27,45,7,B004
O053897,2023-08-26,15:29:14,31,10,B008
O053898,2024-07-10,22:24:13,28,7,B009
O053899,2024-06-23,10:50:10,24,5,B011
O053902,2024-10-20,14:00:25,4,4,B003
O053906,2023-01-10,19:53:02,41,9,B011
O053907,2021-03-12,13:14:43,47,10,B006
O053908,2018-08-05,11:23:24,33,6,B002
O053909,2024-04-11,12:25:59,23,1,B002
O053914,2021-08-18,15:34:54,32,10,B010
O053918,2024-12-06,20:58:28,49,9,B010
O053919,2018-07-01,09:14:34,24,5,B015
O053924,2022-07-08,15:30:12,1,3,B010
O053928,2024-11-25,13:11:05,24,4,B009
O053932,2022-02-23,16:11:06,36,6,B006
O053933,2023-10-22,16:53:43,23,1,B006
O053934,2023-05-20,20:21:27,49,7,B012
O053935,2020-08-27,09:32:23,39,6,B011
O053948,2023-12-26,07:41:06,5,4,B013
O053955,2024-07-29,16:43:53,10,4,B011
O053956,2023-09-13,12:40:00,25,1,B007
O053957,2021-01-08,12:44:12,35,6,B005
O053958,2020-09-15,13:55:14,34,7,B008
O053966,2022-05-02,15:56:38,50,10,B014
O053972,2024-07-24,16:15:40,43,9,B001
O053973,2024-04-23,21:05:41,2,1,B002
O053978,2018-05-11,18:05:49,32,10,B007
O053979,2024-06-14,21:33:40,28,8,B005
O053980,2021-11-12,22:06:06,39,8,B006
O053996,2022-10-06,17:06:18,48,9,B006
O053998,2024-11-25,12:14:23,48,8,B005
O054000,2016-06-26,13:59:55,4,2,B001
O054002,2017-10-15,09:05:51,16,1,B008
O054005,2023-10-31,14:32:16,9,5,B012
O054006,2022-07-29,16:31:53,44,8,B008
O054007,2020-05-19,16:57:12,2,3,B006
O054014,2024-07-23,20:03:54,24,5,B015
