DORDER_ID,DATE_DELIVERY,TIME_DELIVERY
O070027,2024-09-04,12:29:00
O070029,2021-06-07,10:35:57
O070031,2023-05-09,11:47:33
O070035,2017-11-21,10:54:23
O070036,2023-08-01,10:14:29
O070044,2024-07-25,16:20:27
O070048,2020-04-05,12:54:09
O070053,2015-12-15,06:57:57
O070054,2023-05-14,14:57:50
O070056,2024-12-03,11:06:44
O070060,2021-06-12,17:33:27
O070061,2022-06-21,17:52:08
O070063,2022-11-24,21:08:39
O070066,2024-06-29,15:40:14
O070068,2024-07-08,10:46:59
O070069,2022-10-25,18:42:09
O070071,2024-11-30,14:13:46
O070072,2021-03-24,13:44:11
O070074,2022-09-09,12:02:58
O070077,2022-09-12,17:14:57
O070079,2023-09-20,20:29:21
O070080,2021-07-09,19:05:51
O070083,2017-08-03,17:22:28
O070085,2022-01-12,10:55:38
O070093,2020-10-14,20:20:24
O070095,2024-08-06,15:24:40
O070098,2024-09-09,16:51:51
O070109,2024-08-07,10:36:00
O070116,2019-03-16,12:29:31
O070119,2024-09-25,13:57:38
O070123,2016-08-29,09:38:24
O070130,2024-03-21,13:28:45
O070135,2020-05-21,19:50:34
O070139,2021-02-14,15:45:40
O070142,2017-11-20,15:22:57
O070145,2021-09-23,14:23:18
O070146,2019-08-25,15:26:32
O070147,2021-10-17,20:20:11
O070148,2022-08-12,11:37:44
O070149,2024-04-21,15:13:02
O070150,2024-08-31,18:55:41
O070163,2018-09-19,18:18:31
O070168,2023-10-23,14:29:53
O070169,2024-10-09,13:15:15
O070178,2020-01-29,11:46:08
O070180,2024-05-13,10:28:18
O070186,2015-11-29,15:41:52
O070187,2021-05-11,16:03:40
O070194,2024-10-19,19:11:44
O070196,2024-09-30,18:04:21
O070198,2022-05-12,12:46:52
O070204,2024-05-24,07:57:23
O070214,2022-08-16,13:08:13
O070216,2023-09-12,11:33:11
O070217,2024-10-29,19:32:40
O070218,2020-06-29,22:01:36
O070220,2015-07-17,19:49:54
O070223,2016-08-30,21:06:01
O070224,2023-04-10,20:58:08
O070225,2022-04-23,22:05:27
O070229,2020-08-28,12:44:35
O070231,2020-06-09,19:34:59
O070237,2023-07-10,10:00:23
O070238,2021-05-16,20:00:23
O070241,2020-07-25,16:35:20
O070242,2021-11-23,19:32:35
O070245,2024-08-22,20:32:50
O070248,2022-10-07,22:16:50
O070249,2022-08-23,15:27:59
O070251,2018-10-21,17:37:02
O070252,2024-11-29,19:09:56
O070254,2024-08-27,08:39:41
O070257,2024-04-25,18:09:09
O070262,2020-01-12,19:18:27
O070265,2023-03-10,07:46:37
O070268,2022-09-28,12:32:05
O070273,2024-01-01,19:51:40
O070275,2024-08-22,20:21:58
O070279,2023-12-15,17:54:41
O070281,2019-05-20,19:12:12
O070282,2023-02-15,10:15:39
O070286,2019-04-10,10:51:47
O070288,2018-10-19,08:38:26
O070290,2019-09-12,10:59:55
O070292,2022-03-08,16:54:12
O070294,2020-03-04,09:12:25
O070297,2024-05-05,12:15:24
O070298,2020-08-25,16:48:15
O070301,2024-06-19,11:46:21
O070302,2022-08-28,09:04:29
O070304,2024-01-16,17:50:04
O070305,2022-07-23,11:55:39
O070306,2024-11-10,15:49:28
O070308,2019-10-03,15:44:35
O070311,2023-02-20,13:54:52
O070313,2022-08-26,07:24:18
O070323,2020-10-13,10:24:27
O070326,2018-07-26,14:43:55
O070334,2022-07-04,12:45:26
O070339,2018-11-11,20:24:58
O070341,2022-12-22,15:06:45
O070343,2022-08-19,15:21:51
O070347,2020-06-24,17:49:35
O070350,2024-11-22,12:09:10
O070359,2022-09-27,08:10:02
O070361,2019-02-13,15:08:45
O070362,2023-11-18,19:15:47
O070364,2019-03-12,17:46:56
O070365,2024-07-23,17:51:29
O070367,2021-02-15,14:19:32
O070371,2024-09-16,13:42:40
O070372,2024-04-05,17:47:59
O070376,2020-02-18,11:39:15
O070377,2023-01-18,12:30:21
O070378,2017-08-15,09:18:55
O070379,2022-12-25,11:58:08
O070385,2023-11-21,09:33:22
O070387,2024-09-13,09:23:20
O070389,2024-06-03,19:44:15
O070395,2024-08-15,21:21:21
O070396,2024-10-02,07:51:02
O070397,2021-06-25,14:41:30
O070398,2024-11-28,16:35:08
O070402,2024-09-21,07:14:48
O070409,2022-10-27,12:32:17
O070412,2022-09-10,17:11:10
O070413,2022-12-06,14:19:33
O070421,2022-12-24,15:58:35
O070422,2023-04-19,14:34:55
O070424,2020-08-07,17:54:26
O070429,2022-11-18,14:55:15
O070433,2024-07-03,20:22:33
O070434,2020-03-07,17:07:14
O070435,2024-10-29,20:35:11
O070436,2021-11-19,14:28:20
O070439,2024-11-18,15:01:58
O070443,2023-10-17,18:51:17
O070444,2022-07-27,18:10:37
O070445,2024-11-08,06:59:17
O070454,2024-04-12,16:48:03
O070458,2022-12-09,21:14:52
O070467,2022-07-08,12:57:50
O070472,2024-07-29,09:05:03
O070473,2020-01-05,06:52:47
O070475,2021-02-07,12:29:46
O070478,2023-06-12,11:12:34
O070479,2022-07-27,20:43:26
O070481,2024-07-03,17:31:00
O070482,2022-09-30,12:10:35
O070483,2019-12-10,18:44:41
O070484,2023-01-14,13:01:25
O070485,2019-09-30,17:21:26
O070487,2022-09-24,18:19:18
O070491,2022-03-13,17:21:26
O070496,2023-07-20,18:38:30
O070501,2021-03-06,18:16:45
O070503,2023-03-31,10:15:08
O070506,2024-11-11,16:40:57
O070510,2022-01-16,19:08:33
O070511,2024-10-20,10:11:02
O070512,2019-03-01,12:30:00
O070513,2021-12-19,20:44:40
O070518,2024-01-04,19:05:44
O070521,2023-07-26,18:41:04
O070529,2024-10-13,11:34:05
O070531,2020-12-12,09:16:18
O070532,2021-02-22,13:25:25
O070535,2021-04-29,20:30:30
O070537,2023-02-06,13:29:59
O070544,2021-02-03,19:45:39
O070548,2020-07-16,18:25:50
O070550,2021-10-14,09:17:12
O070551,2024-09-09,15:16:46
O070554,2022-03-01,13:27:19
O070560,2023-09-21,08:26:27
O070562,2023-10-06,14:49:48
O070567,2020-07-08,10:51:26
O070570,2024-08-09,10:38:48
O070573,2019-09-12,13:04:10
O070580,2020-02-05,16:40:29
O070585,2024-11-28,10:00:38
O070589,2019-04-21,15:16:36
O070594,2020-11-14,17:26:36
O070595,2024-09-14,12:22:17
O070596,2020-11-08,10:54:35
O070600,2022-09-07,16:22:04
O070602,2023-10-25,10:35:19
O070603,2024-08-22,17:50:51
O070608,2019-01-21,18:54:00
O070609,2021-08-05,17:12:02
O070612,2022-01-28,18:18:58
O070613,2023-02-21,19:13:52
O070614,2024-02-03,16:42:23
O070620,2023-09-13,12:56:28
O070621,2021-05-20,17:03:28
O070622,2018-03-02,13:33:29
O070623,2018-06-28,08:42:24
O070624,2022-03-16,11:36:05
O070625,2023-01-04,08:53:50
O070626,2021-07-20,21:43:17
O070632,2024-06-02,08:20:16
O070633,2024-04-22,11:41:54
O070634,2021-08-10,18:49:18
O070639,2024-10-30,21:10:24
O070640,2021-08-02,15:43:01
O070641,2022-01-23,14:17:49
O070642,2023-01-12,12:02:57
O070645,2023-05-29,06:54:52
O070646,2024-12-02,16:52:29
O070653,2016-11-29,16:02:19
O070665,2023-04-26,21:09:25
O070677,2024-10-25,16:19:19
O070679,2022-06-17,18:10:55
O070681,2022-10-17,08:53:33
O070686,2022-03-25,20:29:21
O070691,2021-07-14,14:29:10
O070698,2021-11-07,12:45:59
O070706,2024-11-28,17:06:56
O070707,2020-01-25,17:33:26
O070708,2022-10-23,07:50:38
O070709,2020-01-29,12:24:40
O070711,2024-08-29,17:46:18
O070712,2024-04-30,19:23:13
O070713,2022-03-01,08:29:09
O070718,2023-10-24,11:23:45
O070720,2024-06-06,16:19:34
O070723,2016-12-17,16:38:03
O070734,2019-07-17,19:02:16
O070735,2022-11-03,06:56:50
O070736,2022-02-15,16:30:41
O070737,2022-03-29,10:16:12
O070739,2022-01-03,18:19:18
O070740,2021-06-03,13:51:38
O070742,2024-11-22,08:59:49
O070745,2021-05-15,19:06:31
O070750,2019-06-10,19:23:32
O070755,2021-03-24,18:03:25
O070756,2019-10-15,20:26:25
O070759,2021-06-05,14:17:19
O070767,2016-05-26,14:40:52
O070768,2017-08-08,09:45:30
O070769,2022-12-17,15:36:54
O070771,2024-07-13,08:27:18
O070773,2022-03-18,10:49:43
O070778,2024-11-18,10:54:18
O070779,2021-05-10,14:47:56
O070780,2022-02-15,19:58:40
O070781,2017-09-03,09:31:43
O070783,2020-12-15,09:43:46
O070788,2018-01-16,14:26:59
O070789,2021-10-22,10:24:38
O070790,2022-04-14,12:08:47
O070791,2016-04-06,14:18:57
O070792,2021-06-09,15:56:31
O070802,2020-08-25,11:41:33
O070805,2019-10-12,12:36:33
O070806,2020-11-12,14:17:53
O070808,2024-08-13,16:43:08
O070811,2023-01-28,14:19:58
O070818,2019-10-08,08:57:31
O070821,2021-12-14,12:29:19
O070824,2024-05-29,21:02:15
O070829,2020-12-05,09:29:43
O070830,2023-07-03,17:33:59
O070833,2024-02-25,08:11:48
O070834,2016-08-29,19:55:59
O070836,2024-08-27,19:59:12
O070838,2021-07-10,13:34:29
O070842,2022-11-10,13:44:37
O070844,2024-11-21,19:50:00
O070845,2022-07-27,11:11:10
O070849,2020-03-30,09:43:02
O070850,2020-12-24,11:40:09
O070852,2020-07-16,09:00:03
O070855,2024-05-10,16:09:16
O070856,2024-11-13,18:12:29
O070861,2020-07-27,14:36:33
O070863,2024-03-30,16:53:35
O070864,2023-08-07,11:58:18
O070867,2024-10-06,20:58:55
O070870,2023-03-10,14:38:19
O070871,2022-11-08,17:06:49
O070873,2024-03-10,17:19:45
O070886,2018-06-20,18:59:06
O070888,2022-05-02,20:09:56
O070889,2020-01-11,14:00:41
O070893,2021-09-29,18:05:17
O070896,2024-11-30,22:08:57
O070901,2023-02-11,12:11:03
O070903,2019-06-21,20:16:15
O070906,2024-06-13,07:07:51
O070912,2021-11-13,12:47:31
O070915,2021-02-04,12:30:26
O070916,2016-08-15,16:47:01
O070917,2019-01-02,18:09:43
O070918,2018-09-13,13:04:50
O070920,2022-08-10,19:49:21
O070923,2021-03-11,12:01:14
O070928,2019-02-17,12:08:01
O070930,2024-11-19,09:25:07
O070931,2024-11-25,12:26:48
O070937,2023-05-14,11:56:45
O070939,2019-01-03,21:28:28
O070940,2019-05-05,15:02:43
O070946,2018-05-10,15:14:47
O070947,2017-12-18,12:24:10
O070948,2024-04-07,11:21:46
O070957,2023-06-07,08:39:47
O070958,2022-07-10,09:20:14
O070962,2024-11-09,20:24:55
O070964,2023-09-29,14:16:52
O070965,2019-01-13,19:42:40
O070967,2018-04-27,13:30:12
O070977,2015-10-02,19:05:58
O070978,2019-02-07,10:50:32
O070983,2018-01-27,21:41:11
O070987,2022-02-09,17:54:51
O070989,2020-05-30,19:15:50
O070992,2024-04-18,10:28:30
O070996,2022-12-05,11:37:01
O070999,2023-08-17,09:33:44
O071001,2021-05-22,21:46:28
O071002,2020-01-26,14:17:21
O071005,2024-06-27,13:35:36
O071007,2024-11-14,12:23:37
O071013,2020-11-02,15:29:48
O071015,2021-08-25,21:57:25
O071016,2019-08-22,09:32:24
O071017,2017-12-25,11:44:50
O071021,2018-06-15,19:03:12
O071022,2016-08-25,16:59:18
O071025,2020-05-09,13:10:27
O071026,2024-01-22,11:26:48
O071028,2019-10-30,11:03:24
O071029,2024-09-13,12:19:49
O071032,2023-05-20,15:59:21
O071038,2024-10-30,11:59:54
O071040,2022-09-14,12:09:32
O071049,2020-12-21,14:38:30
O071050,2017-06-17,13:50:00
O071051,2024-10-18,17:20:51
O071054,2024-07-03,06:55:17
O071055,2020-04-11,19:27:46
O071057,2024-07-15,19:35:35
O071061,2022-06-23,12:00:33
O071065,2024-10-02,16:26:03
O071067,2023-05-27,15:10:34
O071080,2022-12-11,15:34:53
O071088,2024-05-27,10:53:56
O071090,2018-05-17,10:05:23
O071092,2022-02-10,13:49:14
O071094,2021-06-04,18:20:54
O071095,2016-01-13,12:39:46
O071096,2021-12-03,13:43:47
O071097,2021-02-24,15:42:45
O071099,2021-09-22,10:29:59
O071100,2022-07-24,14:01:22
O071103,2024-10-12,14:57:34
O071104,2021-04-01,11:11:05
O071106,2020-12-25,10:35:21
O071109,2021-11-06,13:15:12
O071112,2021-12-12,12:21:49
O071120,2022-11-25,06:44:19
O071121,2023-01-31,17:53:38
O071123,2022-11-21,20:40:43
O071124,2022-06-22,10:14:41
O071126,2024-04-09,19:09:43
O071129,2022-05-17,09:47:45
O071135,2022-10-02,21:42:48
O071137,2022-01-03,12:04:50
O071140,2024-04-10,18:16:12
O071142,2023-01-13,15:36:34
O071145,2024-02-23,19:10:08
O071147,2021-07-24,13:03:50
O071148,2024-06-05,08:12:11
O071149,2023-08-30,09:34:38
O071151,2021-04-17,14:16:42
O071152,2021-07-25,21:29:02
O071154,2022-07-01,13:35:27
O071157,2021-01-14,19:02:09
O071159,2018-03-21,20:42:15
O071173,2022-11-01,08:13:16
O071175,2022-03-10,13:03:33
O071177,2024-11-17,17:54:54
O071181,2023-07-10,18:50:29
O071184,2019-02-06,08:32:58
O071186,2015-09-24,10:02:28
O071190,2021-10-20,10:01:06
O071197,2021-03-01,17:19:17
O071202,2021-11-06,17:11:44
O071203,2023-03-05,10:38:35
O071206,2024-02-26,19:05:23
O071216,2023-09-09,16:38:34
O071222,2024-05-28,10:21:17
O071224,2024-08-15,14:09:29
O071227,2024-02-18,20:41:29
O071228,2020-12-03,11:49:09
O071231,2024-03-27,17:41:22
O071232,2023-06-19,15:30:57
O071235,2022-11-23,18:55:10
O071236,2023-12-17,16:38:27
O071237,2021-09-17,12:58:55
O071238,2023-08-25,21:43:20
O071241,2021-09-17,10:55:37
O071245,2018-11-09,18:21:00
O071246,2022-04-14,20:41:22
O071247,2021-07-11,15:08:59
O071248,2024-09-27,17:06:03
O071249,2024-06-27,16:51:12
O071252,2024-04-17,15:23:07
O071255,2024-04-16,15:11:08
O071260,2021-12-27,14:27:39
O071261,2022-08-07,19:27:05
O071268,2020-07-15,16:26:39
O071269,2022-11-15,17:39:50
O071270,2024-11-06,10:46:50
O071272,2022-07-28,07:45:08
O071274,2021-10-24,11:50:41
O071275,2020-10-04,09:37:40
O071276,2021-10-31,17:32:32
O071281,2024-04-28,12:42:47
O071284,2024-06-21,08:54:31
O071286,2018-12-22,13:51:58
O071290,2021-06-29,10:34:24
O071291,2024-09-14,20:36:18
O071292,2019-03-08,20:02:53
O071295,2020-01-03,13:55:44
O071296,2018-03-22,11:37:22
O071298,2022-12-24,19:59:42
O071299,2021-01-29,13:18:08
O071300,2023-12-21,10:08:20
O071305,2021-08-05,10:30:09
O071307,2020-11-07,09:24:39
O071309,2022-05-27,08:00:17
O071311,2022-10-09,20:01:37
O071315,2017-06-10,08:52:22
O071319,2020-07-26,13:30:42
O071321,2022-05-11,15:56:58
O071323,2024-09-30,12:33:17
O071325,2021-10-20,18:24:40
O071328,2021-10-13,07:38:47
O071330,2018-03-14,19:09:13
O071336,2022-05-15,09:51:00
O071338,2021-08-17,20:06:53
O071339,2022-01-14,07:59:53
O071343,2023-11-06,11:37:24
O071345,2024-11-23,14:02:16
O071347,2024-12-04,11:12:35
O071352,2022-07-28,15:27:46
O071353,2024-11-27,15:06:02
O071355,2024-08-04,11:11:08
O071358,2021-03-21,08:52:52
O071363,2024-03-17,19:37:13
O071366,2024-11-22,14:57:36
O071371,2024-03-10,10:46:41
O071375,2017-05-08,14:07:08
O071377,2024-01-07,21:08:21
O071378,2021-08-21,13:52:12
O071380,2024-08-04,10:01:03
O071381,2020-10-24,09:36:59
O071390,2022-07-02,08:54:50
O071397,2020-11-08,10:23:33
O071398,2023-11-20,12:19:08
O071407,2023-11-08,11:13:09
O071408,2019-02-21,16:16:19
O071411,2015-10-26,11:15:50
O071412,2022-09-15,17:42:04
O071416,2021-08-22,14:16:06
O071418,2024-11-28,10:07:48
O071421,2017-11-08,22:11:52
O071428,2023-10-29,09:33:29
O071430,2023-02-19,18:15:49
O071431,2020-11-03,10:35:32
O071432,2022-12-31,15:39:50
O071434,2021-09-24,19:36:33
O071437,2024-08-06,19:21:17
O071443,2017-02-22,12:24:45
O071446,2017-05-28,13:09:43
O071448,2023-10-31,13:50:13
O071451,2024-10-01,16:35:12
O071452,2024-08-27,18:17:26
O071458,2023-09-14,14:35:20
O071461,2022-07-04,16:54:59
O071466,2020-04-16,10:56:28
O071478,2021-04-16,11:45:08
O071485,2022-05-03,15:28:09
O071486,2020-05-09,11:18:23
O071487,2022-05-01,14:47:30
O071488,2022-04-12,16:41:16
O071492,2020-03-28,12:05:04
O071493,2015-12-18,19:46:53
O071495,2023-09-11,16:14:50
O071501,2021-08-28,12:52:02
O071503,2024-11-05,09:55:19
O071512,2024-11-10,14:54:49
O071517,2022-08-29,07:44:07
O071519,2022-06-24,18:57:07
O071523,2021-12-04,11:09:10
O071527,2023-06-06,15:04:02
O071535,2022-11-05,20:57:41
O071539,2024-05-31,09:33:26
O071540,2019-10-23,19:13:18
O071541,2021-08-11,17:48:34
O071544,2022-06-22,16:56:09
O071546,2020-01-21,17:48:25
O071547,2022-02-06,20:44:09
O071550,2024-11-21,16:01:13
O071552,2022-12-28,18:21:43
O071553,2024-10-22,16:47:41
O071556,2022-05-11,19:51:30
O071559,2023-08-09,10:57:29
O071568,2018-03-18,21:16:17
O071572,2024-03-22,09:00:39
O071573,2020-06-07,11:16:22
O071581,2024-10-16,15:16:26
O071584,2024-09-13,13:22:02
O071585,2024-11-22,15:24:48
O071588,2020-08-27,20:49:38
O071594,2018-09-19,18:44:27
O071596,2023-07-15,20:46:06
O071598,2021-06-23,13:02:46
O071601,2024-09-30,18:54:00
O071603,2022-06-23,19:39:14
O071607,2021-06-04,16:51:01
O071609,2023-04-26,17:49:31
O071614,2022-11-21,18:34:35
O071615,2023-10-15,16:15:42
O071616,2019-12-12,19:34:11
O071619,2021-04-25,16:52:35
O071623,2022-09-13,15:23:08
O071624,2023-05-09,09:28:25
O071631,2018-05-12,12:52:08
O071633,2021-03-21,14:57:46
O071642,2022-12-20,18:35:27
O071644,2022-08-10,13:50:40
O071653,2022-02-26,17:21:51
O071660,2019-12-11,13:31:06
O071661,2023-10-20,09:58:46
O071666,2019-11-23,06:59:16
O071670,2020-12-25,17:01:07
O071672,2024-08-20,18:35:07
O071674,2023-02-04,15:42:53
O071680,2024-02-28,11:27:33
O071682,2018-12-28,20:03:43
O071683,2017-06-23,19:47:47
O071685,2022-09-21,18:44:31
O071688,2017-02-24,11:40:19
O071689,2019-08-28,21:17:34
O071690,2020-12-05,14:28:00
O071692,2022-11-20,15:13:09
O071697,2022-06-03,12:50:07
O071704,2024-10-11,08:58:10
O071711,2021-05-30,15:55:04
O071712,2024-10-17,10:35:49
O071715,2018-04-02,18:07:10
O071716,2024-09-01,16:04:22
O071719,2024-02-15,11:59:07
O071720,2024-05-18,20:37:13
O071723,2024-02-08,19:21:59
O071725,2017-06-07,16:20:34
O071726,2021-08-16,17:33:16
O071728,2024-05-14,11:20:50
O071729,2022-01-02,12:11:41
O071730,2019-05-30,19:05:16
O071731,2020-04-05,11:55:52
O071741,2023-03-26,12:23:06
O071743,2022-02-04,11:48:28
O071744,2023-10-05,12:38:03
O071745,2024-12-05,15:23:01
O071748,2024-10-23,12:40:52
O071749,2022-06-20,15:21:06
O071750,2020-06-16,12:12:22
O071758,2018-10-26,09:50:57
O071760,2024-05-14,18:18:29
O071762,2018-09-08,20:25:30
O071763,2023-04-06,20:14:54
O071766,2024-09-01,10:48:31
O071772,2022-12-28,19:36:51
O071776,2024-07-10,09:21:29
O071777,2019-02-12,09:23:56
O071779,2022-01-18,09:22:59
O071780,2023-10-19,20:02:43
O071781,2022-06-19,14:35:50
O071783,2022-08-22,11:14:55
O071791,2024-01-17,14:38:59
O071795,2024-10-08,14:42:26
O071797,2022-08-27,16:23:23
O071799,2022-08-10,18:23:04
O071801,2024-11-13,20:57:22
O071802,2023-07-20,13:59:30
O071803,2022-04-02,09:00:20
O071805,2021-12-19,12:21:28
O071807,2023-03-09,14:56:26
O071814,2021-06-16,15:52:33
O071815,2024-09-18,17:26:31
O071820,2021-06-17,18:25:11
O071825,2019-02-16,14:04:13
O071826,2021-05-10,10:55:59
O071831,2024-10-30,18:26:57
O071835,2024-06-13,18:21:15
O071836,2023-05-07,19:20:32
O071838,2024-05-04,15:05:10
O071839,2018-03-27,15:39:28
O071840,2024-08-07,16:03:51
O071841,2023-01-05,19:09:36
O071843,2020-03-19,20:11:18
O071848,2021-04-29,18:47:30
O071849,2024-08-13,13:43:20
O071853,2024-01-18,19:02:01
O071862,2022-09-25,13:49:40
O071863,2022-02-13,16:25:57
O071866,2018-08-31,21:11:28
O071867,2022-06-25,14:25:07
O071871,2021-11-26,15:57:19
O071872,2021-09-25,13:16:35
O071873,2022-11-26,21:50:34
O071874,2024-08-31,14:38:54
O071875,2024-05-31,20:00:11
O071884,2021-01-16,15:06:38
O071886,2019-10-04,10:09:37
O071887,2022-08-02,15:23:37
O071889,2022-04-24,16:52:28
O071892,2019-09-02,16:19:14
O071897,2023-07-29,19:42:47
O071903,2022-05-25,12:46:46
O071904,2020-03-31,18:27:58
O071906,2021-09-20,11:58:07
O071908,2023-04-01,20:34:49
O071911,2020-10-18,10:10:34
O071914,2024-11-03,14:47:37
O071915,2022-09-23,15:44:35
O071917,2023-11-06,11:09:20
O071918,2018-09-20,17:42:20
O071921,2023-12-08,14:53:48
O071923,2021-11-23,19:24:33
O071930,2021-11-18,20:21:18
O071933,2017-01-31,12:35:48
O071938,2020-04-16,19:03:53
O071945,2020-05-13,07:55:34
O071946,2021-12-31,13:32:11
O071948,2023-01-23,13:56:16
O071954,2024-09-13,19:02:09
O071958,2021-10-21,08:45:02
O071963,2022-03-02,09:58:30
O071964,2024-01-18,15:15:52
O071968,2023-06-11,09:37:40
O071970,2023-09-22,09:28:04
O071972,2022-09-18,07:18:50
O071975,2020-10-30,18:18:14
O071979,2021-06-13,12:30:21
O071980,2024-01-26,11:11:27
O071982,2023-02-03,12:49:19
O071983,2016-01-07,17:25:39
O071986,2020-12-22,18:09:41
O071996,2024-08-07,13:15:21
O071999,2022-06-26,18:41:02
O072002,2020-08-28,18:51:47
O072008,2024-05-07,10:32:35
O072010,2020-12-18,14:33:06
O072013,2022-10-09,15:03:57
O072019,2023-05-18,17:28:17
O072020,2024-10-18,15:38:39
O072023,2020-09-26,08:22:30
O072028,2023-02-19,12:03:24
O072030,2022-02-04,19:16:25
O072031,2020-05-01,17:27:46
O072034,2023-03-04,12:07:06
O072035,2020-09-10,12:15:45
O072040,2017-04-30,17:06:38
O072041,2020-08-19,06:07:18
O072044,2020-11-09,10:12:08
O072047,2020-06-14,15:30:37
O072050,2024-11-10,17:55:01
O072054,2022-10-15,12:22:14
O072056,2020-08-25,16:23:35
O072058,2021-02-24,09:38:20
O072061,2024-09-28,15:29:07
O072065,2024-10-07,16:24:49
O072067,2018-10-15,16:39:21
O072069,2021-07-14,15:47:50
O072071,2020-06-19,18:34:50
O072074,2023-03-25,16:19:34
O072076,2023-06-28,17:40:12
O072078,2024-01-30,20:39:15
O072084,2019-06-16,15:19:22
O072088,2021-10-01,19:40:04
O072090,2020-01-07,09:06:16
O072092,2023-05-17,13:31:06
O072099,2020-04-02,12:55:22
O072104,2020-09-21,11:44:46
O072106,2021-10-25,12:40:30
O072108,2016-06-09,11:26:42
O072109,2020-02-22,13:03:24
O072111,2021-12-28,17:21:33
O072112,2022-06-01,10:11:06
O072114,2017-08-10,09:10:33
O072115,2024-11-06,20:28:05
O072116,2024-07-16,14:24:42
O072119,2022-07-24,09:50:27
O072120,2023-04-28,08:32:47
O072123,2019-08-22,12:04:27
O072133,2022-07-23,09:56:37
O072134,2017-02-21,11:22:30
O072135,2018-10-16,16:22:25
O072137,2023-11-06,17:54:58
O072138,2018-12-22,09:13:31
O072139,2024-10-13,18:06:31
O072141,2023-09-28,20:29:16
O072147,2023-08-29,11:12:18
O072148,2019-08-10,12:09:19
O072151,2021-12-25,15:06:00
O072155,2024-11-29,11:58:09
O072157,2022-08-04,19:41:37
O072171,2018-04-28,09:27:26
O072172,2021-02-14,11:46:52
O072174,2019-03-28,15:06:17
O072175,2023-05-10,19:51:55
O072177,2024-09-26,09:55:35
O072186,2023-03-01,17:42:01
O072190,2022-05-21,18:17:07
O072191,2020-07-15,15:10:51
O072192,2022-05-04,19:53:56
O072193,2020-04-23,18:39:19
O072199,2021-03-09,10:03:38
O072207,2020-06-28,17:35:51
O072208,2024-09-14,17:50:14
O072211,2020-06-19,17:14:17
O072212,2024-11-30,08:53:28
O072215,2018-03-29,18:37:08
O072223,2019-07-25,17:14:52
O072232,2023-04-09,20:23:05
O072233,2022-12-26,18:57:26
O072234,2024-10-02,08:36:02
O072237,2022-08-10,09:23:26
O072238,2022-10-01,15:26:12
O072250,2023-12-28,10:28:09
O072255,2022-12-30,07:34:29
O072265,2021-07-21,16:36:57
O072269,2021-07-22,20:21:38
O072274,2024-02-01,13:23:40
O072277,2020-01-14,13:21:18
O072278,2020-01-11,12:06:32
O072279,2024-08-23,09:09:10
O072286,2023-10-10,19:38:33
O072290,2022-04-11,10:57:37
O072291,2019-05-22,15:11:59
O072293,2024-11-26,11:37:19
O072298,2024-04-10,12:40:12
O072301,2017-04-13,21:29:11
O072304,2019-10-24,21:40:40
O072305,2024-05-08,11:38:22
O072307,2015-10-14,17:35:44
O072312,2023-04-27,19:11:05
O072314,2017-07-31,10:44:53
O072315,2019-11-19,16:56:01
O072325,2018-11-02,18:59:27
O072327,2019-03-03,21:10:51
O072333,2019-02-05,08:01:54
O072334,2020-06-29,10:39:40
O072336,2024-06-29,16:52:23
O072338,2024-10-08,11:27:51
O072339,2019-12-29,08:12:20
O072340,2020-02-16,12:14:00
O072345,2024-12-02,20:23:18
O072346,2021-06-08,20:21:26
O072350,2024-02-21,09:48:42
O072353,2019-07-13,14:31:47
O072355,2023-03-02,08:39:03
O072356,2018-07-25,21:22:00
O072358,2020-12-09,10:17:42
O072359,2020-01-31,10:05:57
O072361,2020-01-07,17:15:22
O072363,2016-11-03,16:18:58
O072364,2019-05-21,14:52:47
O072368,2024-08-24,21:48:46
O072375,2024-09-04,19:27:50
O072378,2023-11-13,10:14:17
O072380,2021-08-17,15:44:27
O072384,2024-09-16,19:17:52
O072389,2016-01-11,09:52:49
O072390,2022-11-20,11:16:51
O072393,2021-08-27,10:16:38
O072397,2024-07-14,11:50:44
O072402,2019-07-29,10:52:20
O072404,2024-10-21,10:32:53
O072408,2020-10-01,14:11:13
O072412,2021-02-01,12:53:47
