OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,EMPLOYEE_RATING,BRANCH_ID
O043708,33,E001453,5,B006
O043711,49,E001058,5,B006
O043715,44,E000945,1,B003
O043717,45,E001436,5,B008
O043722,39,E000005,5,B011
O043724,39,E001024,5,B007
O043725,22,E000055,5,B009
O043728,18,E000861,5,B001
O043729,42,E001019,5,B003
O043733,44,E000531,4,B009
O043734,7,E001437,5,B009
O043739,47,E000689,3,B010
O043741,19,E000646,5,B003
O043742,36,E000564,5,B004
O043752,40,E000736,2,B014
O043753,41,E001200,2,B014
O043758,42,E000060,5,B006
O043762,14,E001287,1,B013
O043766,44,E001086,2,B006
O043767,49,E001205,5,B004
O043773,34,E001285,5,B002
O043774,42,E000638,5,B009
O043779,14,E001574,5,B011
O043780,18,E000139,5,B001
O043781,16,E000973,5,B014
O043783,26,E000888,4,B014
O043787,6,E001354,5,B013
O043789,31,E001160,5,B005
O043790,37,E000266,5,B005
O043791,32,E000385,5,B011
O043794,8,E001301,3,B003
O043795,11,E000260,5,B014
O043796,36,E001375,5,B009
O043798,13,E001038,5,B007
O043799,7,E000206,5,B009
O043800,29,E000515,4,B011
O043801,21,E001617,4,B013
O043804,27,E000932,2,B007
O043807,35,E001027,5,B005
O043808,3,E001255,3,B014
O043811,27,E001461,4,B003
O043812,4,E000881,5,B006
O043815,41,E000230,4,B010
O043817,24,E000722,5,B007
O043818,23,E000437,5,B004
O043821,33,E001196,5,B005
O043822,43,E000884,5,B012
O043827,16,E001233,5,B005
O043828,29,E000137,3,B012
O043829,7,E000529,3,B013
O043833,22,E000013,5,B002
O043836,31,E000556,1,B010
O043837,10,E000578,4,B006
O043843,15,E001390,5,B010
O043845,22,E000497,5,B009
O043849,36,E000630,5,B010
O043852,18,E000335,1,B014
O043854,5,E000335,4,B014
O043857,42,E000211,1,B005
O043858,25,E000444,5,B006
O043861,21,E000025,5,B012
O043864,11,E000458,1,B001
O043868,4,E001247,5,B010
O043869,40,E000870,5,B007
O043872,20,E001209,5,B005
O043876,24,E001202,3,B010
O043877,31,E000848,5,B006
O043880,31,E001618,3,B003
O043887,22,E000545,5,B014
O043892,1,E000916,4,B011
O043893,49,E000907,4,B015
O043896,15,E000792,2,B001
O043898,34,E001279,2,B012
O043901,6,E000699,5,B002
O043904,18,E000524,5,B015
O043907,43,E000575,5,B013
O043908,4,E001468,5,B014
O043919,25,E000013,5,B002
O043920,8,E001081,1,B012
O043924,39,E000582,4,B007
O043925,2,E000354,1,B006
O043935,43,E000054,5,B015
O043940,20,E001312,2,B001
O043941,8,E000113,5,B012
O043944,36,E000274,5,B008
O043945,7,E000822,5,B001
O043947,9,E001433,5,B004
O043948,29,E000356,2,B003
O043951,4,E000986,1,B001
O043953,46,E000534,3,B005
O043960,22,E001600,3,B005
O043962,32,E000016,5,B006
O043963,18,E001488,1,B008
O043967,21,E001439,2,B011
O043968,26,E000196,5,B011
O043970,48,E000363,1,B008
O043972,27,E001064,5,B008
O043975,34,E000113,5,B012
O043977,6,E001319,5,B011
O043978,19,E000892,1,B008
O043981,38,E001616,2,B006
O043985,39,E001617,5,B013
O043989,14,E000625,5,B010
O043992,26,E000065,5,B002
O043996,49,E000150,3,B005
O044000,5,E001622,5,B009
O044001,49,E001299,5,B007
O044005,33,E000401,3,B012
O044006,31,E000907,5,B015
O044007,23,E000439,5,B003
O044008,41,E000835,5,B006
O044010,19,E000720,5,B005
O044013,34,E000608,5,B012
O044014,45,E000957,5,B004
O044016,27,E000002,3,B012
O044018,18,E000181,5,B009
O044026,24,E001285,5,B002
O044027,42,E000333,5,B011
O044028,25,E000236,5,B009
O044030,32,E000461,5,B006
O044031,42,E000387,5,B011
O044036,6,E001654,5,B009
O044038,19,E000664,5,B002
O044041,47,E000578,5,B006
O044042,6,E001298,5,B008
O044048,26,E000958,5,B008
O044049,7,E000222,5,B006
O044050,27,E001400,5,B013
O044055,19,E001291,1,B015
O044057,17,E000256,5,B011
O044061,31,E001366,5,B009
O044070,33,E000173,3,B002
O044082,34,E000282,5,B010
O044087,23,E000242,5,B014
O044088,38,E001252,2,B015
O044092,17,E000942,5,B012
O044097,45,E001223,3,B007
O044103,5,E001154,2,B014
O044105,27,E000183,5,B011
O044106,8,E001406,5,B003
O044107,12,E001067,3,B004
O044117,50,E000906,5,B006
O044118,9,E000011,2,B005
O044119,3,E000606,2,B011
O044120,14,E000953,5,B006
O044125,21,E000550,1,B009
O044130,22,E001636,5,B002
O044131,31,E000886,2,B001
O044132,13,E000909,5,B012
O044134,44,E001308,2,B010
O044136,1,E000830,2,B006
O044139,29,E000645,5,B014
O044140,44,E001589,5,B014
O044144,47,E000607,5,B015
O044147,19,E000149,5,B009
O044149,5,E000873,1,B008
O044153,28,E001158,3,B015
O044156,32,E001003,1,B009
O044161,22,E001293,5,B005
O044162,15,E000793,3,B012
O044165,28,E000354,5,B006
O044167,20,E000138,3,B007
O044168,30,E001543,5,B001
O044170,23,E000230,3,B010
O044171,14,E000964,5,B008
O044174,18,E001064,5,B008
O044176,2,E000256,2,B011
O044179,8,E001641,5,B010
O044183,36,E000149,5,B009
O044184,5,E001631,3,B005
O044185,6,E000001,1,B012
O044187,29,E000986,4,B001
O044188,34,E001630,4,B004
O044190,5,E000609,1,B006
O044198,38,E001203,2,B009
O044199,16,E001531,5,B005
O044200,32,E001457,5,B011
O044201,17,E000570,5,B009
O044204,34,E001588,5,B008
O044205,20,E001582,5,B010
O044206,10,E000495,5,B015
O044207,3,E000759,5,B006
O044208,26,E000235,5,B014
O044210,33,E000539,5,B008
O044211,26,E000590,5,B013
O044212,34,E000342,1,B002
O044215,20,E001386,5,B014
O044218,8,E000819,5,B014
O044222,6,E000585,2,B011
O044224,43,E001454,1,B013
O044229,43,E000181,5,B009
O044233,34,E000585,2,B011
O044236,10,E000022,5,B011
O044240,16,E001134,5,B005
O044251,8,E000456,4,B007
O044252,28,E000729,5,B003
O044253,38,E000211,3,B005
O044254,42,E000802,5,B013
O044255,20,E000351,1,B010
O044260,46,E000767,5,B014
O044261,33,E000374,4,B015
O044266,45,E000895,2,B007
O044268,20,E001064,5,B008
O044271,42,E001608,5,B011
O044276,41,E001434,5,B011
O044277,44,E001387,5,B001
O044279,36,E000703,5,B007
O044282,27,E001159,3,B001
O044283,21,E000819,5,B014
O044288,38,E000612,5,B012
O044292,4,E000321,1,B011
O044293,8,E001622,1,B009
O044297,35,E000585,5,B011
O044303,27,E000060,3,B006
O044304,49,E000120,1,B012
O044309,19,E000060,1,B006
O044311,48,E000148,2,B003
O044313,35,E000369,2,B011
O044322,19,E000840,5,B005
O044323,43,E000517,5,B015
O044325,46,E001006,5,B010
O044327,18,E001234,3,B005
O044331,17,E000204,5,B010
O044332,29,E000603,1,B007
O044337,32,E001403,3,B010
O044340,4,E000437,5,B004
O044344,7,E001632,5,B001
O044346,3,E001351,4,B008
O044347,22,E001250,3,B010
O044351,13,E001519,5,B014
O044358,45,E001623,1,B015
O044363,48,E001403,5,B010
O044367,26,E001006,3,B010
O044371,15,E001578,5,B007
O044373,50,E000036,5,B003
O044379,12,E001234,2,B005
O044382,24,E000701,5,B004
O044385,3,E000550,5,B009
O044391,35,E000792,5,B001
O044392,6,E000214,5,B006
O044396,20,E000219,2,B001
O044397,43,E000986,4,B001
O044399,20,E001623,1,B015
O044409,15,E000012,4,B001
O044410,33,E001190,5,B004
O044423,36,E000496,4,B007
O044425,9,E000159,5,B014
O044427,31,E000706,2,B005
O044434,29,E001500,5,B008
O044435,2,E000907,1,B015
O044437,11,E000016,3,B006
O044439,33,E000603,5,B007
O044440,2,E000407,5,B015
O044441,13,E000291,5,B009
O044442,15,E000872,2,B014
O044444,50,E001039,5,B015
O044447,40,E000502,5,B012
O044448,15,E001308,5,B010
O044450,34,E000904,5,B004
O044452,7,E000280,2,B012
O044458,25,E001449,5,B005
O044459,50,E000111,5,B006
O044460,22,E001632,5,B001
O044464,37,E001209,3,B005
O044465,23,E000458,5,B001
O044466,14,E001211,2,B008
O044467,46,E001282,5,B001
O044468,29,E000263,1,B008
O044470,6,E000005,5,B011
O044479,21,E001542,5,B015
O044481,50,E001364,5,B012
O044482,13,E000904,1,B004
O044485,46,E000755,5,B004
O044488,29,E000920,2,B005
O044490,39,E000782,2,B011
O044492,45,E000530,5,B015
O044494,11,E000701,5,B004
O044495,10,E000759,5,B006
O044498,31,E000303,5,B015
O044500,48,E000206,3,B009
O044501,32,E000995,4,B009
O044503,1,E000557,5,B011
O044504,49,E001285,2,B002
O044507,21,E000739,5,B003
O044508,37,E000603,5,B007
O044510,11,E000932,5,B007
O044513,44,E000491,1,B009
O044514,32,E001368,4,B004
O044516,18,E001096,5,B011
O044521,18,E000835,4,B006
O044526,49,E000763,5,B002
O044531,19,E000835,5,B006
O044536,37,E000043,5,B009
O044539,16,E001377,5,B001
O044545,24,E001622,2,B009
O044552,23,E000165,2,B007
O044557,32,E000367,1,B011
O044561,25,E000476,2,B009
O044562,35,E000961,4,B014
O044566,29,E000173,1,B002
O044567,28,E001193,5,B011
O044571,26,E001358,5,B006
O044573,15,E000761,5,B005
O044575,5,E001519,5,B014
O044578,16,E001425,5,B015
O044581,6,E001316,2,B003
O044589,34,E001608,5,B011
O044591,7,E001520,5,B004
O044600,38,E000254,3,B009
O044601,39,E000767,1,B014
O044605,33,E000904,4,B004
O044609,39,E001018,5,B014
O044610,4,E000759,5,B006
O044612,49,E001154,3,B014
O044614,8,E000483,3,B009
O044616,27,E000958,4,B008
O044618,11,E001021,5,B012
O044620,6,E000550,3,B009
O044625,29,E001434,5,B011
O044629,38,E001169,3,B005
O044634,2,E000668,5,B014
O044635,8,E001112,5,B003
O044637,45,E000925,2,B002
O044640,42,E000061,5,B008
O044642,7,E001640,4,B009
O044644,36,E000781,2,B012
O044651,17,E000091,2,B009
O044655,46,E000533,3,B010
O044657,12,E000692,3,B012
O044663,39,E001215,5,B008
O044673,42,E000305,5,B010
O044679,25,E000866,5,B007
O044682,49,E001250,5,B010
O044688,24,E000014,5,B002
O044692,17,E000156,5,B009
O044693,37,E000065,1,B002
O044694,35,E001292,1,B005
O044698,36,E001162,5,B003
O044703,9,E001282,5,B001
O044705,19,E001645,1,B010
O044707,3,E001200,5,B014
O044709,46,E000348,5,B004
O044713,44,E000277,1,B011
O044714,28,E000056,5,B015
O044718,45,E000510,3,B009
O044719,1,E001202,2,B010
O044722,49,E001364,4,B012
O044726,8,E000488,5,B012
O044727,11,E001351,3,B008
O044731,45,E000820,5,B012
O044732,27,E000346,5,B007
O044737,21,E000458,5,B001
O044740,1,E001608,5,B011
O044744,5,E000231,5,B002
O044745,3,E000173,5,B002
O044748,21,E000282,5,B010
O044749,5,E000496,3,B007
O044750,8,E000078,5,B001
O044751,41,E000558,5,B013
O044760,35,E000189,1,B003
O044762,4,E001017,5,B011
O044764,8,E001189,5,B010
O044769,12,E000181,5,B009
O044770,5,E001600,5,B005
O044771,38,E000912,5,B009
O044775,29,E001199,4,B012
O044777,44,E000610,4,B010
O044780,17,E001163,4,B005
O044784,17,E001538,5,B002
O044788,39,E000053,5,B009
O044794,4,E000607,5,B015
O044796,4,E001581,4,B004
O044798,23,E000953,2,B006
O044800,36,E000746,5,B002
O044805,45,E000285,5,B009
O044806,13,E000693,2,B003
O044811,43,E001526,2,B011
O044815,32,E000408,4,B013
O044826,4,E000783,5,B002
O044827,49,E000531,5,B009
O044834,44,E000937,5,B009
O044835,45,E000432,5,B010
O044843,30,E001369,1,B012
O044844,40,E000649,5,B009
O044849,16,E000158,5,B004
O044858,30,E001300,2,B013
O044865,43,E000355,5,B013
O044866,8,E001455,3,B015
O044873,8,E001387,5,B001
O044874,15,E001413,5,B004
O044876,16,E000211,5,B005
O044878,23,E000065,1,B002
O044879,38,E001199,4,B012
O044882,17,E000623,5,B013
O044888,24,E001382,3,B014
O044893,22,E000124,5,B015
O044897,46,E001324,5,B011
O044899,40,E001403,5,B010
O044904,23,E001375,4,B009
O044907,6,E000389,2,B003
O044908,13,E001176,5,B006
O044910,39,E000256,5,B011
O044917,5,E000769,1,B013
O044918,32,E001406,1,B003
O044924,4,E000277,2,B011
O044931,31,E000434,5,B008
O044937,30,E001431,4,B001
O044938,29,E000631,5,B009
O044944,42,E000533,2,B010
O044945,6,E001241,1,B005
O044952,11,E001191,5,B007
O044955,32,E000168,4,B006
O044956,39,E000814,5,B001
O044959,11,E001005,3,B013
O044961,44,E000228,5,B003
O044963,42,E000498,5,B014
O044966,16,E000851,3,B010
O044969,40,E000539,4,B008
O044973,18,E000167,5,B001
O044974,11,E000432,1,B010
O044983,25,E000062,3,B011
O044984,11,E000986,4,B001
O044987,3,E000916,5,B011
O044988,25,E001225,5,B010
O044991,8,E000054,1,B015
O044993,38,E001452,5,B009
O045000,25,E001351,4,B008
O045013,39,E000025,5,B012
O045016,31,E000851,5,B010
O045018,21,E001341,5,B005
O045019,25,E000077,5,B003
O045021,8,E000394,5,B009
O045028,39,E000945,5,B003
O045029,18,E000415,5,B014
O045032,13,E001604,3,B005
O045036,24,E000040,5,B001
O045037,13,E000901,5,B005
O045039,7,E000631,5,B009
O045041,36,E001026,4,B008
O045042,26,E001211,2,B008
O045043,28,E000736,5,B014
O045044,28,E001021,5,B012
O045050,35,E001013,4,B014
O045052,50,E000317,2,B009
O045071,20,E000603,5,B007
O045080,8,E000657,5,B009
O045086,3,E000206,4,B009
O045087,47,E000511,5,B002
O045088,4,E000017,3,B003
O045090,35,E000098,2,B012
O045091,41,E000193,5,B004
O045092,42,E001654,5,B009
O045097,49,E001336,5,B011
O045098,14,E000277,5,B011
O045099,23,E001340,5,B009
O045101,40,E001236,5,B002
O045103,28,E000268,5,B011
O045106,47,E000840,5,B005
O045112,39,E001184,5,B015
O045113,36,E001094,1,B015
O045115,21,E000942,1,B012
O045116,4,E001404,5,B013
O045118,46,E001203,5,B009
O045120,28,E001454,4,B013
O045128,39,E000440,4,B009
O045129,36,E000080,5,B002
O045135,1,E001565,5,B014
O045136,44,E001028,1,B014
O045137,50,E000519,1,B012
O045139,40,E000387,3,B011
O045140,7,E001033,4,B012
O045143,31,E000953,5,B006
O045144,37,E001133,5,B001
O045147,1,E000003,5,B002
O045151,9,E000220,5,B007
O045152,15,E000705,5,B010
O045153,40,E000065,3,B002
O045155,33,E001151,5,B010
O045161,43,E000603,5,B007
O045164,3,E001328,5,B002
O045167,8,E001124,5,B012
O045168,4,E001236,4,B002
O045169,49,E001055,5,B014
O045171,28,E000254,5,B009
O045173,21,E000612,3,B012
O045176,40,E001436,5,B008
O045186,37,E000362,1,B007
O045188,18,E001435,5,B007
O045194,39,E001292,5,B005
O045197,37,E000696,5,B002
O045199,29,E000407,5,B015
O045203,19,E001062,5,B006
O045205,14,E000930,5,B015
O045208,39,E001279,4,B012
O045211,21,E001430,5,B002
O045213,10,E000359,3,B004
O045214,34,E001375,5,B009
O045216,39,E001312,5,B001
O045218,11,E000095,4,B013
O045219,27,E000826,5,B007
O045225,30,E000861,4,B001
O045228,42,E000862,2,B009
O045232,11,E000128,5,B013
O045233,32,E000921,4,B015
O045236,21,E001225,1,B010
O045237,36,E000644,5,B011
O045240,23,E000638,3,B009
O045241,8,E001071,4,B015
O045247,33,E000607,1,B015
O045249,4,E000115,4,B013
O045251,20,E001330,2,B013
O045254,46,E000812,5,B008
O045257,24,E001439,1,B011
O045258,2,E000240,5,B004
O045265,35,E001600,1,B005
O045271,25,E001441,1,B004
O045273,7,E000638,4,B009
O045274,5,E001367,5,B015
O045275,3,E000478,4,B008
O045276,43,E001054,5,B005
O045277,18,E001386,5,B014
O045285,47,E001427,1,B012
O045288,38,E001526,5,B011
O045301,3,E000780,5,B003
O045303,43,E001169,5,B005
O045304,11,E001537,5,B010
O045308,29,E000595,5,B004
O045310,36,E000413,4,B002
O045311,5,E000319,3,B009
O045312,42,E000510,5,B009
O045314,23,E001390,5,B010
O045318,35,E001631,5,B005
O045319,12,E000150,4,B005
O045325,9,E000225,2,B001
O045327,11,E000115,5,B013
O045328,34,E001079,5,B014
O045332,37,E001066,5,B002
O045334,35,E000837,1,B003
O045339,14,E001162,5,B003
O045340,22,E001432,5,B007
O045346,46,E000103,1,B009
O045348,41,E001019,5,B003
O045349,36,E000366,5,B010
O045350,43,E000762,5,B001
O045352,17,E000600,3,B014
O045360,24,E000656,3,B012
O045365,49,E000953,3,B006
O045366,3,E000560,2,B002
O045367,28,E000366,5,B010
O045369,41,E000997,5,B006
O045371,23,E000779,5,B001
O045381,13,E001424,1,B013
O045385,12,E000457,2,B005
O045390,6,E001398,3,B005
O045393,14,E001054,3,B005
O045394,27,E000077,5,B003
O045397,7,E001225,2,B010
O045400,49,E000130,5,B008
O045402,17,E000889,3,B014
O045404,29,E000173,2,B002
O045415,41,E000603,2,B007
O045417,49,E001452,5,B009
O045418,18,E000854,3,B005
O045424,10,E000256,5,B011
O045428,4,E000329,5,B005
O045434,44,E000277,3,B011
O045436,34,E001019,4,B003
O045437,29,E000137,4,B012
O045440,17,E000440,5,B009
O045441,34,E001095,5,B007
O045442,38,E000212,5,B012
O045445,9,E001488,3,B008
O045448,36,E000054,5,B015
O045451,4,E000995,3,B009
O045453,26,E000172,5,B013
O045456,24,E000662,5,B010
O045457,43,E000271,5,B007
O045463,29,E000065,5,B002
O045467,37,E000109,4,B005
O045468,25,E001608,5,B011
O045470,17,E000860,5,B015
O045474,41,E000458,3,B001
O045478,13,E000741,3,B011
O045480,22,E000828,3,B002
O045481,33,E001399,5,B003
O045482,22,E001604,5,B005
O045486,49,E001218,3,B003
O045487,16,E000692,5,B012
O045488,43,E000587,5,B014
O045493,24,E000200,4,B015
O045495,8,E000948,4,B004
O045497,33,E001526,5,B011
O045498,4,E001399,4,B003
O045501,50,E000872,5,B014
O045503,20,E000496,5,B007
O045504,31,E001218,3,B003
O045505,12,E000878,2,B015
O045508,28,E001299,5,B007
O045510,42,E001021,5,B012
O045512,32,E000986,4,B001
O045524,47,E001030,4,B013
O045525,4,E000564,5,B004
O045526,48,E001308,5,B010
O045527,8,E000536,5,B015
O045533,45,E001307,2,B008
O045540,39,E001323,5,B008
O045543,41,E001228,5,B008
O045545,36,E000392,5,B010
O045547,34,E000277,5,B011
O045548,34,E000385,5,B011
O045549,37,E000136,5,B003
O045553,7,E000244,4,B009
O045556,20,E000067,1,B004
O045557,35,E001366,2,B009
O045559,19,E000070,4,B006
O045560,6,E000049,5,B004
O045561,4,E001161,4,B009
O045564,23,E001607,5,B012
O045569,39,E000983,4,B010
O045571,6,E000916,4,B011
O045573,37,E001009,5,B006
O045584,1,E000919,5,B004
O045587,26,E000722,1,B007
O045590,2,E000200,5,B015
O045593,19,E001532,4,B005
O045594,14,E001247,3,B010
O045597,50,E000780,3,B003
O045598,19,E000852,4,B003
O045600,19,E001420,1,B004
O045601,5,E000257,1,B001
O045602,15,E000330,5,B006
O045605,6,E000892,4,B008
O045606,1,E001035,4,B010
O045612,41,E000374,5,B015
O045614,47,E000964,5,B008
O045615,28,E001197,5,B003
O045620,32,E001514,5,B006
O045625,40,E001378,5,B004
O045626,24,E000937,2,B009
O045633,21,E001568,5,B013
O045637,17,E000112,5,B006
O045638,36,E000178,5,B013
O045639,5,E000522,5,B004
O045641,39,E000350,2,B012
O045644,30,E000020,3,B011
O045645,19,E000181,2,B009
O045648,17,E001408,3,B004
O045650,18,E000253,2,B014
O045653,8,E000564,2,B004
O045654,29,E001160,3,B005
O045659,14,E001537,5,B010
O045661,30,E000077,2,B003
O045662,47,E000420,3,B002
O045663,37,E000838,3,B005
O045664,21,E001242,3,B001
O045666,28,E001298,5,B008
O045669,14,E000533,5,B010
O045674,6,E000231,4,B002
O045675,3,E000771,2,B013
O045683,37,E000399,3,B008
O045684,29,E000739,5,B003
O045685,10,E001225,5,B010
O045686,49,E000098,5,B012
O045687,31,E001405,5,B007
O045688,19,E000953,5,B006
O045693,10,E000463,3,B015
O045698,10,E001632,3,B001
O045700,18,E000869,5,B007
O045706,11,E000219,2,B001
O045708,40,E000892,5,B008
O045709,6,E000692,1,B012
O045711,35,E000932,1,B007
O045719,12,E001236,5,B002
O045731,6,E001649,5,B011
O045736,44,E001407,5,B004
O045743,35,E000317,5,B009
O045747,49,E000820,5,B012
O045748,6,E000907,1,B015
O045751,23,E000397,5,B002
O045759,45,E001508,5,B012
O045761,9,E001071,5,B015
O045763,29,E000225,5,B001
O045766,20,E001654,5,B009
O045778,48,E000909,5,B012
O045779,21,E001303,1,B005
O045788,48,E001541,4,B002
O045789,20,E001064,5,B008
O045790,23,E000113,4,B012
O045796,34,E000818,5,B007
O045799,17,E001017,5,B011
O045806,31,E000078,5,B001
O045808,40,E001169,1,B005
O045809,1,E001434,2,B011
O045812,46,E000638,3,B009
O045819,11,E001101,5,B014
O045823,29,E000055,5,B009
O045825,5,E000365,5,B006
O045826,10,E001448,5,B003
O045828,3,E001247,3,B010
O045830,28,E001252,5,B015
O045832,22,E001378,5,B004
O045834,4,E000432,4,B010
O045839,9,E000752,4,B011
O045841,30,E000173,5,B002
O045843,16,E001486,5,B001
O045847,11,E000695,5,B015
O045851,37,E000969,5,B013
O045853,46,E000917,5,B001
O045857,23,E001025,5,B015
O045860,14,E000091,5,B009
O045862,49,E001494,2,B005
O045868,44,E001561,5,B010
O045869,42,E000603,5,B007
O045870,20,E000916,5,B011
O045871,37,E000645,2,B014
O045873,31,E000133,5,B004
O045874,44,E000773,3,B004
O045875,6,E001386,5,B014
O045885,6,E000584,5,B004
O045888,24,E001628,1,B013
O045890,9,E001115,5,B002
O045891,9,E001461,5,B003
O045893,44,E000173,2,B002
O045895,17,E000434,5,B008
O045900,22,E001626,5,B009
O045902,2,E001187,2,B001
O045908,50,E001616,2,B006
O045909,38,E001503,2,B006
O045913,10,E001151,5,B010
O045920,36,E000373,5,B007
O045922,38,E001405,5,B007
O045930,15,E001415,4,B004
O045931,22,E000211,5,B005
O045932,28,E000222,5,B006
O045940,6,E001285,5,B002
O045943,44,E001100,5,B011
O045949,49,E001575,5,B002
O045951,5,E001467,5,B006
O045952,14,E000110,5,B001
O045955,2,E000005,5,B011
O045957,34,E001291,5,B015
O045966,24,E000440,5,B009
O045967,44,E000017,5,B003
O045971,31,E000633,2,B014
O045972,5,E000530,1,B015
O045978,29,E000587,5,B014
O045979,7,E001354,5,B013
O045981,42,E001365,5,B008
O045982,23,E000701,5,B004
O045983,25,E001186,4,B013
O045987,3,E001615,5,B002
O045989,44,E000894,5,B003
O045993,8,E000215,5,B011
O045995,35,E001133,4,B001
O045998,30,E000888,5,B014
O046002,7,E001100,5,B011
O046007,47,E000257,5,B001
O046017,38,E001444,5,B012
O046022,31,E000050,5,B011
O046023,23,E001190,5,B004
O046026,18,E000638,5,B009
O046030,13,E000675,5,B014
O046037,19,E001270,5,B008
O046038,26,E000388,5,B008
O046047,23,E001280,5,B001
O046053,49,E000558,5,B013
O046059,24,E001545,5,B009
O046061,46,E001418,5,B012
O046062,48,E001045,5,B008
O046065,37,E000172,5,B013
O046066,8,E001233,5,B005
O046067,11,E000196,3,B011
O046069,40,E000928,5,B003
O046070,23,E000437,5,B004
O046072,36,E000936,5,B013
O046075,41,E001654,1,B009
O046078,30,E000287,5,B011
O046079,34,E000131,1,B011
O046081,11,E001230,2,B001
O046082,46,E000720,5,B005
O046092,8,E001604,5,B005
O046097,45,E000097,5,B008
O046100,34,E000050,5,B011
O046105,20,E001410,5,B006
O046108,33,E000084,2,B010
O046113,29,E000103,3,B009
O046119,46,E001326,2,B014
O046120,14,E000578,1,B006
O046121,30,E001400,5,B013
O046122,11,E000566,2,B004
O046124,24,E001645,1,B010
O046125,21,E000334,5,B014
O046126,50,E001410,5,B006
O046127,50,E000098,5,B012
O046128,3,E000769,2,B013
O046131,30,E000075,2,B009
O046132,2,E000491,5,B009
O046135,18,E000560,5,B002
O046137,19,E001176,3,B006
O046141,9,E001184,2,B015
O046146,44,E000124,2,B015
O046148,48,E000987,5,B007
O046154,15,E001300,2,B013
O046163,48,E001311,5,B001
O046165,48,E000920,5,B005
O046170,35,E001251,5,B002
O046172,43,E000434,3,B008
O046173,26,E001401,5,B010
O046174,10,E001341,5,B005
O046175,28,E000810,5,B008
O046176,47,E000407,5,B015
O046185,17,E001368,5,B004
O046188,39,E001616,3,B006
O046189,30,E000580,5,B012
O046190,5,E000984,5,B014
