ORDER_ID,DISH_ID,QUANTITY
O057607,D132,5
O057608,D089,3
O057609,D045,4
O057610,D117,4
O057611,D027,2
O057612,D127,10
O057613,D066,9
O057614,D172,6
O057615,D017,4
O057616,D166,3
O057617,D072,9
O057618,D175,1
O057619,D177,4
O057620,D186,6
O057621,D132,7
O057622,D105,4
O057623,D192,10
O057624,D088,7
O057625,D105,3
O057626,D014,9
O057627,D011,2
O057628,D109,5
O057629,D062,2
O057630,D023,6
O057631,D115,2
O057632,D134,2
O057633,D149,3
O057634,D011,10
O057635,D055,7
O057636,D080,4
O057637,D092,5
O057638,D029,10
O057639,D182,7
O057640,D071,6
O057641,D133,6
O057642,D089,3
O057643,D137,6
O057644,D105,7
O057645,D116,8
O057646,D027,7
O057647,D188,9
O057648,D094,7
O057649,D140,6
O057650,D054,8
O057651,D072,6
O057652,D078,2
O057653,D064,7
O057654,D055,5
O057655,D015,3
O057656,D084,10
O057657,D007,5
O057658,D078,7
O057659,D090,8
O057660,D089,9
O057661,D009,7
O057662,D034,3
O057663,D108,9
O057664,D142,5
O057665,D076,10
O057666,D035,6
O057667,D047,8
O057668,D143,7
O057669,D158,10
O057670,D075,7
O057671,D125,6
O057672,D087,10
O057673,D170,10
O057674,D136,9
O057675,D141,7
O057676,D180,5
O057677,D051,3
O057678,D067,4
O057679,D063,10
O057680,D077,3
O057681,D018,4
O057682,D192,8
O057683,D162,8
O057684,D104,10
O057685,D170,2
O057686,D103,9
O057687,D054,1
O057688,D053,8
O057689,D180,1
O057690,D167,4
O057691,D066,6
O057692,D058,6
O057693,D099,3
O057694,D063,1
O057695,D131,1
O057696,D041,5
O057697,D092,6
O057698,D114,7
O057699,D128,10
O057700,D095,3
O057701,D195,1
O057702,D018,10
O057703,D098,9
O057704,D128,10
O057705,D173,5
O057706,D047,5
O057707,D101,4
O057708,D151,6
O057709,D188,7
O057710,D175,5
O057711,D188,6
O057712,D148,10
O057713,D196,9
O057714,D100,5
O057715,D173,2
O057716,D137,3
O057717,D029,2
O057718,D184,4
O057719,D136,3
O057720,D198,4
O057721,D199,7
O057722,D134,6
O057723,D104,7
O057724,D135,7
O057725,D195,3
O057726,D022,2
O057727,D111,6
O057728,D017,3
O057729,D125,3
O057730,D085,10
O057731,D194,8
O057732,D055,9
O057733,D189,5
O057734,D022,4
O057735,D068,3
O057736,D129,5
O057737,D147,4
O057738,D135,10
O057739,D172,8
O057740,D139,9
O057741,D105,9
O057742,D108,6
O057743,D164,2
O057744,D027,7
O057745,D091,10
O057746,D185,1
O057747,D050,2
O057748,D083,4
O057749,D018,6
O057750,D020,4
O057751,D147,2
O057752,D142,3
O057753,D019,8
O057754,D028,9
O057755,D022,4
O057756,D025,5
O057757,D165,6
O057758,D163,9
O057759,D172,5
O057760,D113,8
O057761,D069,10
O057762,D058,2
O057763,D072,6
O057764,D073,8
O057765,D193,5
O057766,D078,5
O057767,D042,10
O057768,D089,4
O057769,D018,1
O057770,D182,10
O057771,D197,6
O057772,D183,8
O057773,D087,5
O057774,D106,8
O057775,D022,1
O057776,D047,8
O057777,D092,6
O057778,D179,1
O057779,D141,7
O057780,D128,5
O057781,D016,1
O057782,D023,10
O057783,D146,5
O057784,D178,7
O057785,D129,1
O057786,D113,7
O057787,D065,4
O057788,D025,9
O057789,D116,8
O057790,D087,8
O057791,D145,2
O057792,D106,4
O057793,D128,7
O057794,D061,5
O057795,D117,9
O057796,D063,10
O057797,D197,7
O057798,D094,1
O057799,D030,1
O057800,D067,3
O057801,D004,1
O057802,D132,9
O057803,D169,5
O057804,D029,3
O057805,D084,2
O057806,D166,8
O057807,D163,4
O057808,D178,9
O057809,D017,5
O057810,D004,9
O057811,D098,7
O057812,D145,5
O057813,D169,9
O057814,D138,2
O057815,D136,1
O057816,D024,9
O057817,D044,6
O057818,D065,9
O057819,D139,7
O057820,D198,8
O057821,D014,10
O057822,D188,7
O057823,D109,3
O057824,D097,4
O057825,D116,5
O057826,D175,9
O057827,D169,2
O057828,D146,3
O057829,D078,6
O057830,D162,8
O057831,D125,1
O057832,D105,8
O057833,D105,4
O057834,D063,7
O057835,D031,7
O057836,D105,6
O057837,D003,7
O057838,D114,6
O057839,D179,8
O057840,D040,2
O057841,D173,9
O057842,D126,7
O057843,D105,9
O057844,D018,4
O057845,D178,6
O057846,D173,8
O057847,D016,5
O057848,D168,10
O057849,D147,6
O057850,D109,2
O057851,D158,8
O057852,D117,5
O057853,D184,5
O057854,D192,6
O057855,D027,10
O057856,D172,2
O057857,D195,1
O057858,D032,5
O057859,D014,7
O057860,D191,1
O057861,D082,3
O057862,D086,2
O057863,D197,3
O057864,D125,10
O057865,D128,10
O057866,D029,1
O057867,D147,9
O057868,D120,2
O057869,D062,8
O057870,D040,1
O057871,D065,3
O057872,D143,2
O057873,D097,3
O057874,D169,2
O057875,D116,8
O057876,D172,3
O057877,D114,9
O057878,D004,9
O057879,D192,1
O057880,D050,9
O057881,D173,1
O057882,D006,9
O057883,D093,6
O057884,D021,10
O057885,D020,8
O057886,D094,7
O057887,D138,1
O057888,D033,6
O057889,D066,6
O057890,D167,6
O057891,D181,9
O057892,D113,4
O057893,D012,2
O057894,D067,8
O057895,D184,2
O057896,D179,8
O057897,D115,6
O057898,D091,10
O057899,D065,3
O057900,D070,2
O057901,D034,1
O057902,D186,5
O057903,D033,9
O057904,D059,2
O057905,D114,1
O057906,D024,8
O057907,D137,8
O057908,D040,8
O057909,D157,6
O057910,D030,5
O057911,D141,3
O057912,D015,8
O057913,D198,3
O057914,D132,10
O057915,D051,4
O057916,D066,2
O057917,D166,4
O057918,D125,6
O057919,D047,6
O057920,D113,9
O057921,D187,1
O057922,D022,2
O057923,D133,7
O057924,D181,1
O057925,D093,6
O057926,D099,3
O057927,D129,2
O057928,D042,1
O057929,D077,1
O057930,D193,6
O057931,D115,3
O057932,D142,10
O057933,D192,10
O057934,D115,6
O057935,D170,6
O057936,D170,10
O057937,D178,6
O057938,D117,5
O057939,D111,3
O057940,D129,8
O057941,D022,1
O057942,D008,10
O057943,D064,2
O057944,D091,5
O057945,D012,10
O057946,D057,3
O057947,D138,2
O057948,D070,3
O057949,D040,2
O057950,D156,8
O057951,D144,1
O057952,D005,2
O057953,D109,4
O057954,D107,2
O057955,D009,10
O057956,D192,5
O057957,D151,3
O057958,D166,8
O057959,D161,7
O057960,D180,9
O057961,D142,10
O057962,D102,8
O057963,D118,5
O057964,D051,6
O057965,D135,10
O057966,D141,6
O057967,D039,6
O057968,D137,2
O057969,D143,10
O057970,D153,1
O057971,D007,7
O057972,D188,2
O057973,D131,9
O057974,D142,2
O057975,D078,8
O057976,D098,8
O057977,D031,3
O057978,D095,10
O057979,D170,3
O057980,D016,2
O057981,D177,6
O057982,D139,5
O057983,D062,9
O057984,D029,4
O057985,D039,10
O057986,D057,4
O057987,D181,2
O057988,D085,5
O057989,D068,4
O057990,D152,1
O057991,D094,3
O057992,D110,7
O057993,D140,3
O057994,D106,1
O057995,D166,5
O057996,D098,8
O057997,D149,10
O057998,D167,8
O057999,D027,6
O058000,D134,8
O058001,D185,9
O058002,D156,10
O058003,D004,10
O058004,D110,7
O058005,D178,2
O058006,D169,4
O058007,D090,9
O058008,D091,9
O058009,D128,4
O058010,D045,6
O058011,D140,4
O058012,D151,5
O058013,D082,7
O058014,D161,1
O058015,D059,4
O058016,D088,9
O058017,D083,1
O058018,D012,2
O058019,D102,2
O058020,D036,3
O058021,D155,4
O058022,D097,5
O058023,D019,7
O058024,D040,4
O058025,D031,10
O058026,D075,3
O058027,D110,10
O058028,D030,7
O058029,D074,7
O058030,D193,3
O058031,D140,9
O058032,D009,4
O058033,D161,4
O058034,D109,10
O058035,D047,1
O058036,D171,3
O058037,D197,7
O058038,D196,9
O058039,D055,6
O058040,D165,9
O058041,D067,8
O058042,D190,9
O058043,D063,9
O058044,D173,4
O058045,D047,2
O058046,D133,5
O058047,D017,5
O058048,D105,1
O058049,D182,4
O058050,D143,7
O058051,D116,9
O058052,D053,9
O058053,D002,1
O058054,D054,4
O058055,D022,5
O058056,D166,9
O058057,D134,9
O058058,D197,2
O058059,D097,2
O058060,D112,6
O058061,D102,10
O058062,D175,7
O058063,D032,9
O058064,D188,9
O058065,D045,2
O058066,D103,4
O058067,D082,2
O058068,D095,10
O058069,D087,3
O058070,D166,7
O058071,D178,4
O058072,D030,10
O058073,D036,4
O058074,D147,8
O058075,D070,9
O058076,D183,8
O058077,D194,10
O058078,D154,9
O058079,D066,5
O058080,D163,6
O058081,D158,9
O058082,D189,4
O058083,D091,10
O058084,D022,8
O058085,D056,2
O058086,D184,3
O058087,D032,8
O058088,D099,8
O058089,D085,1
O058090,D095,2
O058091,D050,5
O058092,D095,4
O058093,D127,3
O058094,D022,1
O058095,D070,2
O058096,D116,4
O058097,D187,2
O058098,D101,5
O058099,D117,1
O058100,D128,7
O058101,D093,6
O058102,D181,8
O058103,D149,9
O058104,D193,7
O058105,D031,1
O058106,D014,5
O058107,D184,10
O058108,D199,6
O058109,D099,9
O058110,D103,2
O058111,D196,3
O058112,D196,8
O058113,D195,4
O058114,D169,1
O058115,D188,9
O058116,D180,9
O058117,D003,5
O058118,D009,2
O058119,D102,4
O058120,D190,2
O058121,D165,4
O058122,D042,5
O058123,D168,3
O058124,D083,6
O058125,D082,8
O058126,D198,5
O058127,D065,6
O058128,D078,7
O058129,D125,7
O058130,D013,5
O058131,D010,3
O058132,D108,4
O058133,D127,3
O058134,D063,9
O058135,D038,3
O058136,D168,3
O058137,D149,4
O058138,D179,5
O058139,D051,1
O058140,D099,8
O058141,D077,2
O058142,D039,4
O058143,D038,1
O058144,D129,1
O058145,D134,8
O058146,D114,8
O058147,D075,3
O058148,D110,1
O058149,D136,10
O058150,D088,7
O058151,D144,1
O058152,D065,4
O058153,D165,2
O058154,D021,4
O058155,D195,3
O058156,D166,9
O058157,D010,8
O058158,D086,4
O058159,D169,2
O058160,D025,4
O058161,D037,7
O058162,D196,9
O058163,D182,8
O058164,D095,8
O058165,D095,5
O058166,D038,1
O058167,D181,8
O058168,D021,8
O058169,D047,9
O058170,D004,8
O058171,D087,9
O058172,D134,7
O058173,D055,8
O058174,D070,10
O058175,D012,10
O058176,D140,1
O058177,D101,10
O058178,D149,2
O058179,D108,8
O058180,D025,2
O058181,D008,4
O058182,D143,2
O058183,D005,10
O058184,D072,5
O058185,D025,2
O058186,D028,9
O058187,D081,6
O058188,D075,7
O058189,D024,9
O058190,D103,9
O058191,D054,9
O058192,D109,3
O058193,D107,7
O058194,D151,10
O058195,D190,9
O058196,D035,10
O058197,D156,6
O058198,D133,7
O058199,D018,9
O058200,D125,4
O058201,D120,5
O058202,D021,1
O058203,D129,2
O058204,D128,2
O058205,D195,9
O058206,D187,9
O058207,D022,9
O058208,D068,3
O058209,D017,6
O058210,D072,6
O058211,D110,5
O058212,D021,7
O058213,D044,7
O058214,D029,6
O058215,D039,1
O058216,D065,3
O058217,D118,4
O058218,D095,5
O058219,D080,8
O058220,D189,5
O058221,D020,1
O058222,D022,8
O058223,D186,6
O058224,D177,6
O058225,D041,6
O058226,D182,8
O058227,D115,8
O058228,D070,1
O058229,D046,2
O058230,D177,6
O058231,D125,8
O058232,D039,8
O058233,D009,4
O058234,D072,10
O058235,D057,2
O058236,D016,3
O058237,D018,5
O058238,D075,1
O058239,D050,2
O058240,D188,10
O058241,D156,9
O058242,D111,10
O058243,D025,8
O058244,D159,7
O058245,D051,8
O058246,D097,9
O058247,D066,8
O058248,D040,3
O058249,D117,6
O058250,D158,6
O058251,D074,6
O058252,D012,4
O058253,D117,4
O058254,D055,1
O058255,D149,1
O058256,D040,7
O058257,D016,9
O058258,D112,1
O058259,D084,4
O058260,D177,3
O058261,D018,4
O058262,D113,10
O058263,D061,5
O058264,D191,8
O058265,D032,6
O058266,D058,2
O058267,D083,8
O058268,D083,2
O058269,D155,5
O058270,D189,7
O058271,D140,10
O058272,D045,1
O058273,D076,2
O058274,D091,7
O058275,D080,10
O058276,D188,1
O058277,D136,7
O058278,D190,3
O058279,D044,8
O058280,D098,9
O058281,D187,9
O058282,D040,1
O058283,D039,8
O058284,D111,2
O058285,D059,9
O058286,D053,9
O058287,D131,10
O058288,D108,3
O058289,D056,7
O058290,D011,4
O058291,D125,8
O058292,D014,5
O058293,D053,6
O058294,D002,1
O058295,D188,6
O058296,D078,9
O058297,D030,5
O058298,D030,7
O058299,D030,5
O058300,D184,8
O058301,D193,10
O058302,D065,2
O058303,D102,3
O058304,D188,2
O058305,D077,10
O058306,D078,1
O058307,D012,2
O058308,D105,9
O058309,D106,3
O058310,D120,4
O058311,D115,1
O058312,D102,1
O058313,D025,6
O058314,D068,2
O058315,D001,3
O058316,D040,4
O058317,D165,8
O058318,D056,2
O058319,D116,4
O058320,D102,5
O058321,D144,3
O058322,D177,2
O058323,D194,1
O058324,D187,7
O058325,D090,10
O058326,D053,6
O058327,D066,2
O058328,D194,9
O058329,D127,8
O058330,D193,3
O058331,D138,2
O058332,D058,6
O058333,D143,3
O058334,D010,3
O058335,D161,6
O058336,D162,5
O058337,D112,1
O058338,D179,1
O058339,D067,5
O058340,D167,1
O058341,D044,8
O058342,D035,5
O058343,D105,8
O058344,D178,6
O058345,D199,3
O058346,D100,9
O058347,D013,5
O058348,D151,9
O058349,D100,7
O058350,D130,3
O058351,D078,4
O058352,D046,8
O058353,D024,8
O058354,D036,5
O058355,D186,7
O058356,D046,10
O058357,D146,9
O058358,D083,10
O058359,D091,4
O058360,D134,3
O058361,D130,7
O058362,D069,9
O058363,D101,2
O058364,D189,9
O058365,D168,6
O058366,D113,4
O058367,D089,8
O058368,D151,4
O058369,D173,7
O058370,D190,6
O058371,D005,6
O058372,D157,6
O058373,D054,4
O058374,D081,2
O058375,D147,8
O058376,D181,2
O058377,D056,10
O058378,D081,8
O058379,D147,6
O058380,D191,5
O058381,D181,3
O058382,D178,8
O058383,D186,1
O058384,D111,4
O058385,D008,7
O058386,D055,4
O058387,D174,9
O058388,D090,7
O058389,D004,5
O058390,D021,4
O058391,D076,6
O058392,D192,8
O058393,D039,5
O058394,D045,10
O058395,D165,5
O058396,D108,2
O058397,D185,1
O058398,D062,4
O058399,D030,9
O058400,D181,10
O058401,D127,5
O058402,D185,5
O058403,D054,2
O058404,D085,3
O058405,D182,6
O058406,D008,1
O058407,D146,7
O058408,D155,7
O058409,D183,5
O058410,D004,1
O058411,D019,3
O058412,D118,4
O058413,D112,7
O058414,D170,6
O058415,D189,7
O058416,D152,8
O058417,D098,10
O058418,D160,6
O058419,D018,10
O058420,D033,4
O058421,D189,9
O058422,D151,10
O058423,D109,1
O058424,D167,7
O058425,D136,2
O058426,D010,4
O058427,D062,1
O058428,D074,1
O058429,D046,8
O058430,D111,2
O058431,D175,10
O058432,D133,1
O058433,D004,5
O058434,D153,9
O058435,D185,9
O058436,D085,6
O058437,D028,5
O058438,D002,9
O058439,D021,3
O058440,D187,9
O058441,D013,2
O058442,D050,7
O058443,D116,7
O058444,D187,4
O058445,D120,8
O058446,D089,2
O058447,D198,7
O058448,D031,10
O058449,D007,9
O058450,D008,5
O058451,D137,9
O058452,D056,4
O058453,D125,6
O058454,D199,7
O058455,D001,6
O058456,D152,9
O058457,D166,6
O058458,D029,2
O058459,D044,8
O058460,D028,6
O058461,D098,6
O058462,D113,4
O058463,D106,6
O058464,D146,10
O058465,D195,2
O058466,D190,3
O058467,D112,1
O058468,D179,9
O058469,D031,1
O058470,D088,6
O058471,D155,2
O058472,D116,3
O058473,D120,9
O058474,D129,10
O058475,D097,9
O058476,D146,6
O058477,D074,7
O058478,D055,1
O058479,D118,4
O058480,D112,4
O058481,D157,8
O058482,D031,7
O058483,D179,5
O058484,D151,1
O058485,D046,9
O058486,D193,10
O058487,D034,2
O058488,D089,6
O058489,D128,7
O058490,D015,3
O058491,D078,8
O058492,D047,10
O058493,D194,3
O058494,D128,7
O058495,D143,10
O058496,D032,5
O058497,D082,4
O058498,D008,10
O058499,D081,5
O058500,D167,3
O058501,D024,10
O058502,D033,1
O058503,D044,1
O058504,D188,9
O058505,D082,7
O058506,D137,1
O058507,D151,5
O058508,D144,7
O058509,D063,10
O058510,D138,9
O058511,D064,4
O058512,D140,1
O058513,D099,1
O058514,D095,7
O058515,D199,10
O058516,D173,1
O058517,D190,5
O058518,D045,5
O058519,D134,10
O058520,D092,8
O058521,D074,10
O058522,D156,3
O058523,D185,6
O058524,D064,6
O058525,D092,3
O058526,D160,9
O058527,D014,8
O058528,D172,9
O058529,D178,3
O058530,D053,6
O058531,D017,4
O058532,D167,6
O058533,D020,2
O058534,D054,5
O058535,D083,1
O058536,D108,3
O058537,D063,3
O058538,D058,3
O058539,D076,7
O058540,D188,3
O058541,D045,8
O058542,D130,1
O058543,D141,3
O058544,D169,6
O058545,D194,5
O058546,D082,3
O058547,D025,2
O058548,D058,8
O058549,D065,8
O058550,D117,10
O058551,D040,2
O058552,D170,5
O058553,D063,3
O058554,D178,1
O058555,D187,1
O058556,D190,8
O058557,D120,3
O058558,D077,6
O058559,D192,8
O058560,D075,1
O058561,D196,6
O058562,D158,7
O058563,D046,9
O058564,D128,2
O058565,D181,4
O058566,D105,7
O058567,D141,7
O058568,D175,6
O058569,D133,6
O058570,D186,1
O058571,D051,8
O058572,D038,3
O058573,D143,5
O058574,D028,4
O058575,D180,5
O058576,D019,1
O058577,D184,2
O058578,D022,4
O058579,D020,9
O058580,D192,1
O058581,D024,1
O058582,D127,10
O058583,D095,4
O058584,D113,8
O058585,D088,6
O058586,D097,1
O058587,D160,7
O058588,D082,7
O058589,D190,8
O058590,D157,2
O058591,D165,10
O058592,D056,2
O058593,D089,3
O058594,D003,7
O058595,D165,2
O058596,D089,3
O058597,D006,10
O058598,D056,9
O058599,D135,8
O058600,D007,8
O058601,D130,10
O058602,D138,1
O058603,D029,2
O058604,D118,8
O058605,D186,9
O058606,D160,9
O058607,D025,3
O058608,D077,10
O058609,D044,4
O058610,D011,10
O058611,D015,10
O058612,D130,8
O058613,D159,8
O058614,D023,10
O058615,D160,8
O058616,D058,8
O058617,D149,6
O058618,D058,6
O058619,D166,10
O058620,D022,10
O058621,D164,8
O058622,D018,3
O058623,D168,1
O058624,D089,6
O058625,D148,5
O058626,D190,1
O058627,D008,6
O058628,D181,4
O058629,D113,2
O058630,D039,10
O058631,D185,3
O058632,D146,10
O058633,D089,7
O058634,D171,6
O058635,D158,5
O058636,D046,8
O058637,D056,1
O058638,D046,8
O058639,D002,3
O058640,D154,10
O058641,D142,8
O058642,D013,5
O058643,D028,3
O058644,D038,10
O058645,D070,5
O058646,D129,8
O058647,D131,1
O058648,D139,7
O058649,D094,8
O058650,D131,4
O058651,D199,10
O058652,D067,7
O058653,D057,2
O058654,D030,2
O058655,D113,8
O058656,D192,7
O058657,D111,9
O058658,D065,3
O058659,D062,10
O058660,D107,9
O058661,D125,2
O058662,D057,9
O058663,D071,4
O058664,D074,4
O058665,D064,5
O058666,D109,2
O058667,D089,10
O058668,D188,3
O058669,D008,6
O058670,D137,4
O058671,D141,8
O058672,D098,7
O058673,D014,3
O058674,D115,6
O058675,D037,5
O058676,D185,10
O058677,D008,4
O058678,D084,8
O058679,D125,9
O058680,D172,5
O058681,D035,10
O058682,D092,4
O058683,D166,2
O058684,D063,1
O058685,D196,1
O058686,D155,9
O058687,D114,7
O058688,D087,7
O058689,D053,3
O058690,D170,3
O058691,D125,7
O058692,D041,7
O058693,D190,6
O058694,D077,6
O058695,D104,6
O058696,D051,6
O058697,D063,2
O058698,D010,2
O058699,D062,6
O058700,D174,8
O058701,D078,6
O058702,D021,1
O058703,D128,1
O058704,D110,6
O058705,D033,4
O058706,D044,1
O058707,D163,4
O058708,D183,7
O058709,D070,6
O058710,D172,1
O058711,D110,9
O058712,D197,1
O058713,D020,6
O058714,D042,9
O058715,D130,9
O058716,D019,10
O058717,D087,3
O058718,D169,6
O058719,D112,4
O058720,D095,4
O058721,D029,2
O058722,D009,3
O058723,D165,1
O058724,D186,6
O058725,D180,3
O058726,D193,4
O058727,D056,9
O058728,D010,2
O058729,D183,6
O058730,D046,3
O058731,D040,5
O058732,D173,6
O058733,D165,1
O058734,D157,2
O058735,D065,2
O058736,D002,1
O058737,D111,3
O058738,D160,6
O058739,D031,1
O058740,D063,5
O058741,D046,6
O058742,D085,5
O058743,D155,8
O058744,D140,4
O058745,D101,9
O058746,D155,7
O058747,D073,4
O058748,D033,7
O058749,D085,6
O058750,D102,9
O058751,D177,2
O058752,D013,10
O058753,D058,1
O058754,D162,5
O058755,D035,6
O058756,D094,1
O058757,D126,10
O058758,D136,7
O058759,D140,6
O058760,D174,10
O058761,D178,10
O058762,D018,8
O058763,D143,9
O058764,D002,3
O058765,D166,9
O058766,D091,8
O058767,D027,7
O058768,D162,4
O058769,D130,10
O058770,D167,3
O058771,D127,3
O058772,D042,8
O058773,D009,7
O058774,D142,9
O058775,D104,5
O058776,D056,5
O058777,D110,5
O058778,D153,5
O058779,D009,2
O058780,D108,3
O058781,D088,8
O058782,D062,1
O058783,D062,3
O058784,D197,7
O058785,D085,4
O058786,D142,1
O058787,D104,3
O058788,D077,10
O058789,D138,3
O058790,D097,4
O058791,D148,7
O058792,D144,8
O058793,D139,6
O058794,D165,5
O058795,D056,8
O058796,D197,4
O058797,D170,2
O058798,D132,6
O058799,D112,4
O058800,D140,1
O058801,D109,3
O058802,D069,8
O058803,D072,6
O058804,D006,2
O058805,D163,5
O058806,D036,10
O058807,D009,10
O058808,D168,3
O058809,D090,7
O058810,D140,3
O058811,D072,6
O058812,D141,3
O058813,D173,2
O058814,D193,7
O058815,D192,5
O058816,D141,3
O058817,D057,1
O058818,D082,4
O058819,D070,1
O058820,D085,3
O058821,D117,8
O058822,D059,9
O058823,D007,6
O058824,D170,3
O058825,D084,4
O058826,D120,8
O058827,D054,10
O058828,D160,6
O058829,D162,5
O058830,D041,8
O058831,D094,8
O058832,D025,7
O058833,D144,2
O058834,D070,4
O058835,D039,3
O058836,D082,1
O058837,D082,3
O058838,D092,3
O058839,D077,5
O058840,D101,5
O058841,D177,2
O058842,D042,6
O058843,D094,2
O058844,D172,10
O058845,D005,4
O058846,D066,9
O058847,D029,2
O058848,D098,6
O058849,D140,1
O058850,D044,10
O058851,D134,1
O058852,D021,2
O058853,D005,10
O058854,D164,7
O058855,D021,6
O058856,D158,8
O058857,D057,4
O058858,D117,5
O058859,D195,6
O058860,D127,5
O058861,D134,3
O058862,D027,3
O058863,D117,3
O058864,D081,2
O058865,D078,4
O058866,D167,1
O058867,D143,1
O058868,D147,5
O058869,D067,1
O058870,D178,5
O058871,D117,10
O058872,D099,2
O058873,D067,6
O058874,D018,3
O058875,D155,4
O058876,D198,9
O058877,D074,9
O058878,D175,7
O058879,D082,7
O058880,D195,3
O058881,D182,3
O058882,D156,9
O058883,D156,1
O058884,D038,9
O058885,D071,6
O058886,D046,9
O058887,D037,9
O058888,D125,2
O058889,D044,10
O058890,D033,2
O058891,D114,2
O058892,D083,1
O058893,D129,4
O058894,D168,10
O058895,D199,7
O058896,D163,10
O058897,D074,3
O058898,D082,8
O058899,D112,4
O058900,D006,8
O058901,D169,5
O058902,D125,4
O058903,D022,9
O058904,D083,2
O058905,D038,7
O058906,D149,4
O058907,D017,2
O058908,D051,5
O058909,D191,1
O058910,D185,9
O058911,D130,10
O058912,D132,2
O058913,D126,2
O058914,D197,7
O058915,D104,8
O058916,D198,5
O058917,D184,7
O058918,D042,2
O058919,D118,6
O058920,D065,2
O058921,D074,9
O058922,D029,1
O058923,D188,4
O058924,D073,6
O058925,D158,9
O058926,D081,5
O058927,D108,9
O058928,D064,4
O058929,D137,7
O058930,D155,1
O058931,D045,6
O058932,D028,8
O058933,D041,5
O058934,D069,3
O058935,D113,7
O058936,D093,2
O058937,D181,3
O058938,D020,7
O058939,D067,5
O058940,D183,8
O058941,D023,3
O058942,D137,8
O058943,D033,5
O058944,D092,6
O058945,D057,3
O058946,D177,10
O058947,D116,5
O058948,D185,6
O058949,D071,3
O058950,D086,7
O058951,D148,4
O058952,D075,10
O058953,D039,3
O058954,D132,5
O058955,D075,4
O058956,D182,5
O058957,D022,10
O058958,D004,4
O058959,D064,3
O058960,D144,4
O058961,D018,6
O058962,D175,4
O058963,D188,4
O058964,D160,3
O058965,D155,8
O058966,D021,3
O058967,D141,10
O058968,D029,9
O058969,D110,5
O058970,D178,5
O058971,D092,2
O058972,D012,3
O058973,D102,4
O058974,D057,1
O058975,D109,7
O058976,D010,7
O058977,D188,2
O058978,D062,1
O058979,D092,6
O058980,D136,8
O058981,D188,2
O058982,D058,9
O058983,D031,8
O058984,D080,1
O058985,D129,7
O058986,D050,4
O058987,D042,4
O058988,D012,6
O058989,D102,9
O058990,D063,6
O058991,D087,4
O058992,D075,6
O058993,D024,3
O058994,D103,8
O058995,D050,9
O058996,D109,2
O058997,D141,7
O058998,D081,2
O058999,D182,4
O059000,D061,2
O059001,D118,2
O059002,D085,2
O059003,D169,3
O059004,D188,8
O059005,D131,5
O059006,D133,9
O059007,D169,4
O059008,D185,4
O059009,D192,1
O059010,D093,10
O059011,D066,2
O059012,D198,6
O059013,D056,1
O059014,D088,8
O059015,D019,7
O059016,D040,10
O059017,D037,4
O059018,D010,9
O059019,D162,4
O059020,D145,2
O059021,D008,7
O059022,D138,7
O059023,D013,1
O059024,D062,7
O059025,D088,8
O059026,D002,1
O059027,D109,2
O059028,D090,8
O059029,D054,1
O059030,D071,10
O059031,D007,4
O059032,D193,7
O059033,D163,4
