DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O055511,14:46:41,2019-09-11
O055515,18:45:48,2021-01-25
O055517,06:51:37,2019-02-03
O055518,09:03:25,2024-05-15
O055520,13:51:25,2024-11-22
O055521,11:17:21,2024-07-30
O055522,16:47:23,2024-05-31
O055528,14:56:19,2016-03-08
O055532,09:09:44,2023-03-05
O055542,17:04:48,2019-03-07
O055544,08:57:34,2016-07-19
O055551,06:56:09,2020-02-25
O055552,11:44:50,2016-08-28
O055554,18:51:15,2012-12-01
O055558,09:54:15,2020-10-11
O055559,09:48:27,2023-10-28
O055561,18:34:01,2023-10-05
O055565,12:12:35,2000-08-16
O055572,12:01:15,2024-05-09
O055575,13:25:34,2024-12-14
O055576,07:17:08,2021-12-12
O055577,09:38:23,2024-06-26
O055579,12:35:28,2020-06-23
O055581,09:53:18,2011-10-15
O055584,16:21:33,2021-03-02
O055588,14:49:31,2023-08-20
O055589,16:43:19,2017-10-10
O055597,07:32:17,2021-05-20
O055598,11:32:22,2004-12-31
O055599,08:24:21,2013-08-12
O055605,15:25:41,2019-02-12
O055608,18:01:44,2021-03-26
O055609,17:40:17,2023-02-15
O055610,17:48:33,2020-07-10
O055614,08:27:50,2010-02-23
O055615,17:27:00,2003-07-12
O055616,18:28:36,2017-12-22
O055618,16:17:58,2017-05-13
O055621,09:07:19,2015-11-27
O055626,07:07:41,2007-12-11
O055627,06:47:54,2017-12-09
O055630,18:51:34,2004-09-17
O055632,16:58:35,2023-11-21
O055633,18:49:01,2020-06-07
O055637,09:32:43,2024-06-28
O055638,09:55:09,2004-03-06
O055639,07:08:11,2010-01-05
O055644,13:14:54,2024-07-12
O055653,07:10:17,2022-10-12
O055654,10:06:16,2024-05-28
O055657,11:35:59,2024-10-06
O055658,12:49:02,2021-09-07
O055661,15:15:20,2022-09-29
O055663,18:42:09,2023-05-22
O055664,11:50:54,2022-02-02
O055672,17:53:41,2021-03-03
O055679,11:23:10,2009-10-07
O055682,12:47:20,2019-11-03
O055685,13:15:18,2024-04-17
O055686,07:39:11,2012-09-10
O055688,17:28:34,2019-09-22
O055690,11:20:05,2022-05-19
O055692,11:24:34,2018-02-22
O055694,09:26:55,2024-07-31
O055696,07:47:41,2017-02-09
O055706,16:29:07,2009-04-02
O055707,16:55:57,2011-05-13
O055709,16:09:02,2016-10-29
O055711,08:01:53,2013-05-23
O055716,09:51:46,2008-12-28
O055718,10:28:20,2007-04-11
O055720,10:58:47,2016-06-21
O055726,16:13:58,2021-02-18
O055731,15:24:16,2018-02-23
O055734,15:49:00,2022-03-30
O055739,06:36:57,2022-01-16
O055740,12:09:44,2024-07-23
O055747,11:44:21,2022-10-23
O055753,15:08:27,2024-09-26
O055754,16:50:31,2013-06-19
O055755,08:09:59,2016-10-18
O055758,09:54:46,2022-09-03
O055759,14:30:47,2024-01-02
O055762,11:19:41,2015-10-08
O055766,09:02:59,2012-10-15
O055767,17:31:59,2023-12-24
O055768,12:40:04,2021-08-22
O055770,12:47:04,2016-11-04
O055773,13:27:40,2017-03-21
O055775,12:10:23,2019-12-15
O055776,13:33:12,2009-08-06
O055778,13:21:55,2019-07-27
O055780,17:12:40,2024-07-13
O055781,11:43:19,2022-11-05
O055783,18:36:33,2024-09-28
O055790,15:49:33,2021-03-02
O055795,16:37:34,2024-12-03
O055800,09:37:46,2021-02-16
O055802,09:35:35,2020-12-28
O055805,14:07:04,2023-11-07
O055808,08:08:35,2024-04-20
O055814,17:56:42,2021-04-17
O055815,12:48:02,2022-07-07
O055817,16:15:36,2023-06-28
O055820,16:35:04,2019-08-23
O055825,11:12:45,2020-09-27
O055827,07:17:59,2024-04-08
O055829,07:35:47,2024-09-17
O055831,16:56:08,2019-11-25
O055833,07:32:07,2024-07-01
O055835,17:35:09,2022-12-01
O055837,13:35:10,2022-05-30
O055844,09:25:01,2007-08-21
O055845,11:37:24,2019-02-18
O055846,14:41:12,2020-12-22
O055853,17:33:14,2024-09-02
O055857,11:11:03,2024-06-26
O055862,14:47:23,2020-03-30
O055870,15:19:07,2023-05-30
O055877,12:38:17,2018-12-01
O055883,06:35:13,2020-03-21
O055888,13:22:45,2024-07-30
O055895,08:00:17,2019-05-31
O055901,17:17:59,2022-08-28
O055904,17:41:51,2023-10-10
O055908,06:47:45,2002-06-27
O055910,17:46:48,2017-03-11
O055920,07:04:11,2002-04-25
O055922,10:18:13,2019-09-19
O055924,09:19:17,2021-07-12
O055926,15:47:44,2002-04-19
O055930,13:06:46,2023-04-16
O055932,07:02:00,2020-02-20
O055936,08:32:25,2022-01-22
O055939,17:51:37,2007-08-22
O055942,18:34:34,2015-08-17
O055946,12:38:00,2024-07-16
O055948,09:55:16,2018-07-24
O055950,13:03:41,2011-11-24
O055951,16:53:46,2024-11-30
O055952,18:43:53,2021-09-23
O055961,11:01:46,2020-01-08
O055965,14:19:12,2022-02-03
O055969,17:11:13,2016-01-01
O055970,08:48:51,2022-08-06
O055971,14:09:10,2022-07-23
O055980,07:58:25,2023-01-28
O055986,18:50:34,2021-05-06
O055987,06:58:40,2024-05-02
O055988,11:22:27,2011-04-09
O055989,18:12:43,2009-05-02
O055995,07:24:56,2020-04-19
O055998,15:59:03,2024-11-27
O055999,09:34:43,2024-08-17
O056004,18:56:26,2007-02-06
O056005,17:58:03,2015-11-04
O056006,06:31:35,2023-08-06
O056011,09:54:35,2011-10-10
O056014,10:20:23,2023-03-08
O056015,16:18:05,2024-01-30
O056033,07:38:14,2019-08-11
O056042,16:03:18,2017-12-17
O056046,07:45:51,2023-03-17
O056051,09:33:31,2010-07-01
O056054,13:10:52,2011-08-31
O056057,06:44:49,2020-01-07
O056058,17:10:33,2024-04-10
O056060,07:36:34,2022-03-20
O056062,18:28:48,2018-03-28
O056065,15:16:26,2007-01-08
O056066,07:47:45,2024-10-25
O056068,17:02:09,2017-02-03
O056069,16:05:41,2008-04-19
O056070,08:32:16,2017-03-25
O056071,10:55:27,2016-01-04
O056072,07:40:12,2024-08-18
O056074,07:20:27,2021-08-08
O056078,11:31:32,2022-11-04
O056082,06:40:32,2023-03-02
O056085,17:29:41,2014-05-21
O056088,13:16:04,2019-06-30
O056089,11:50:20,2014-01-14
O056093,15:07:32,2010-05-12
O056097,06:39:30,2015-02-08
O056103,12:22:35,2009-07-07
O056106,13:57:00,2012-01-16
O056110,09:53:20,2016-03-30
O056112,12:15:58,2024-10-23
O056115,11:39:44,2020-08-24
O056116,14:02:42,2014-04-20
O056118,11:50:49,2024-06-04
O056122,06:43:03,2023-03-04
O056124,08:00:30,2021-06-05
O056127,18:37:57,2021-11-04
O056128,15:49:03,2016-07-27
O056130,07:38:07,2017-11-04
O056132,07:35:53,2021-10-27
O056135,18:17:35,2020-12-11
O056138,13:58:56,2014-05-02
O056142,07:03:28,2014-04-27
O056150,18:37:27,2011-08-14
O056155,17:20:57,2011-05-15
O056156,15:56:44,2023-03-18
O056157,14:36:50,2010-03-29
O056161,12:48:59,2024-07-28
O056167,13:10:39,2017-04-27
O056169,11:47:25,2020-10-14
O056173,06:41:01,2020-02-08
O056176,07:01:55,2024-05-08
O056178,06:36:19,2015-05-07
O056181,11:30:50,2007-12-25
O056182,18:59:59,2024-11-20
O056185,12:38:14,2018-05-06
O056187,08:24:39,2010-05-20
O056188,15:37:59,2023-09-08
O056189,16:11:25,2003-05-08
O056197,06:58:08,2023-12-22
O056198,16:31:14,2023-09-02
O056207,11:52:43,2005-01-31
O056208,10:52:02,1999-07-26
O056209,18:34:48,2017-03-28
O056210,18:08:55,2024-08-28
O056211,12:43:32,2020-03-26
O056213,09:01:16,2011-12-18
O056215,17:10:38,2015-11-03
O056216,08:46:56,2021-04-15
O056221,12:27:58,2011-10-12
O056224,09:04:18,2020-11-16
O056226,12:18:33,2024-06-09
O056231,09:09:33,2024-11-03
O056232,16:25:57,2023-06-01
O056243,13:12:23,2024-10-18
O056244,08:10:30,2023-11-07
O056246,07:43:21,2022-03-04
O056247,11:27:31,2024-01-17
O056253,17:34:45,2011-11-07
O056254,12:27:41,2018-06-03
O056257,15:36:07,2004-10-25
O056267,15:23:07,2007-04-02
O056272,08:57:18,2013-01-28
O056274,15:24:21,2014-03-28
O056276,09:25:38,2024-11-01
O056277,15:08:02,2004-05-02
O056280,09:14:19,2010-10-19
O056283,11:26:36,2015-11-17
O056284,14:30:57,2021-05-08
O056286,15:05:48,2021-04-23
O056288,11:30:47,2016-05-06
O056295,09:00:54,2017-04-06
O056296,12:17:43,2018-05-08
O056298,13:15:04,2022-09-27
O056301,08:41:34,2004-08-29
O056303,18:48:37,2014-07-31
O056305,16:29:55,2019-03-24
O056308,16:25:39,2020-10-06
O056313,18:07:01,2012-09-27
O056314,14:47:27,2023-11-16
O056321,10:22:32,2017-10-06
O056334,06:44:28,2023-08-01
O056335,15:32:22,2016-02-28
O056337,14:31:50,2014-08-03
O056339,18:55:30,2020-07-09
O056340,17:06:09,2020-12-07
O056343,17:49:08,2021-11-16
O056346,07:51:38,2024-11-15
O056349,07:18:36,2024-04-12
O056353,17:18:50,2021-11-22
O056354,13:39:26,2009-11-02
O056355,10:47:00,2023-11-11
O056357,07:51:03,2022-12-24
O056365,17:48:00,2016-05-21
O056370,07:26:07,2024-03-24
O056372,15:28:45,2023-03-20
O056373,14:58:38,2024-01-01
O056374,17:23:49,2024-11-02
O056375,11:03:52,2010-01-07
O056381,06:57:19,2017-08-24
O056383,17:13:02,2017-09-29
O056384,18:02:08,2024-09-24
O056389,15:11:28,2024-07-31
O056392,10:24:07,2021-12-13
O056393,17:55:22,2014-09-19
O056394,09:01:41,2022-10-17
O056400,07:35:04,2021-02-24
O056401,11:22:08,2015-12-07
O056402,08:11:43,2013-06-11
O056404,13:52:38,2023-04-17
O056405,09:06:10,2022-04-22
O056407,14:28:31,2008-05-12
O056408,12:06:50,2024-01-22
O056409,08:43:01,2023-10-09
O056412,10:57:37,2024-11-27
O056414,11:45:25,2019-09-14
O056417,16:51:39,2021-04-18
O056421,18:54:01,2019-03-05
O056425,15:25:26,2021-06-07
O056426,11:43:28,2021-12-16
O056430,07:44:27,2024-12-08
O056433,11:25:54,2023-01-11
O056435,18:18:03,2016-03-04
O056436,08:22:53,2021-01-26
O056444,10:44:33,2003-05-27
O056450,15:29:04,2004-02-24
O056451,13:59:43,2016-09-08
O056456,15:13:09,2024-01-31
O056458,17:50:08,2017-01-20
O056459,07:59:28,2019-10-16
O056463,12:30:31,2023-08-21
O056472,14:23:54,2011-08-06
O056473,16:08:34,2024-04-02
O056477,11:22:04,2015-08-08
O056478,13:23:28,2022-11-21
O056479,11:15:55,2020-04-09
O056481,07:30:05,2022-08-09
O056482,16:04:44,2024-04-01
O056485,18:25:48,2023-03-30
O056488,10:58:59,2024-01-04
O056494,15:57:03,2015-05-18
O056498,10:31:13,2016-10-23
O056502,12:30:49,2023-10-13
O056508,15:54:01,2020-03-06
O056511,08:01:20,2017-02-14
O056513,17:14:34,2019-03-09
O056516,10:53:22,2020-09-29
O056522,13:49:37,2022-03-28
O056526,11:05:09,2012-02-16
O056535,11:30:40,2020-12-09
O056536,11:36:06,2018-01-15
O056537,16:38:19,2012-08-31
O056539,09:24:21,2018-04-17
O056540,18:47:01,2024-09-17
O056545,17:37:17,2024-01-23
O056548,07:58:08,2006-03-19
O056549,09:43:16,2022-10-10
O056552,11:51:29,2021-03-19
O056554,10:49:55,2012-04-24
O056556,17:22:26,2021-06-13
O056560,13:57:25,1997-12-10
O056562,10:52:29,2024-01-09
O056571,14:36:28,2021-12-27
O056575,11:05:27,2011-01-08
O056577,14:41:19,2024-11-06
O056581,10:48:59,2022-09-16
O056584,09:36:13,2020-07-26
O056586,12:04:02,2023-03-05
O056587,16:30:57,2020-08-15
O056588,12:23:05,2014-07-15
O056590,17:18:35,2023-12-02
O056591,10:55:56,2017-02-05
O056598,10:51:02,2014-11-30
O056602,11:15:19,2014-11-19
O056604,14:01:28,2018-02-14
O056609,07:29:12,2006-04-05
O056610,16:51:26,2024-05-23
O056617,17:15:38,2023-11-25
O056621,07:12:36,2020-02-02
O056623,17:19:03,2021-11-30
O056625,17:12:54,2020-05-14
O056626,09:10:21,2015-07-01
O056630,14:52:53,2020-09-10
O056631,08:11:52,2023-04-14
O056635,07:31:37,2018-09-16
O056636,17:34:06,2024-02-24
O056637,09:06:26,2017-01-12
O056647,13:17:30,2019-04-12
O056651,15:20:14,2015-04-18
O056656,11:22:25,2015-12-03
O056657,12:34:49,2024-04-07
O056664,12:08:45,2024-07-11
O056666,08:18:42,2019-10-10
O056670,15:54:45,2006-09-14
O056674,09:09:42,2018-05-04
O056676,14:46:19,2021-05-07
O056679,08:33:42,2012-02-10
O056682,12:18:14,2024-10-31
O056683,07:20:47,2014-11-09
O056684,18:48:38,2017-12-25
O056685,16:23:14,2018-08-15
O056686,14:01:55,2024-05-28
O056687,08:27:00,2021-09-03
O056688,11:54:08,2013-06-15
O056690,11:01:16,2016-06-29
O056691,12:08:24,2021-01-21
O056694,18:43:45,2018-08-24
O056700,11:12:06,2023-12-30
O056704,12:13:46,2015-08-25
O056707,08:39:19,2013-09-14
O056709,18:48:46,2002-01-13
O056712,11:39:42,2019-09-30
O056717,12:52:00,2020-12-30
O056718,13:14:40,2024-03-03
O056720,14:24:34,2021-03-21
O056722,18:45:23,2022-10-05
O056723,15:06:45,2015-03-05
O056729,16:43:23,2002-08-25
O056730,18:12:07,2009-11-28
O056736,09:07:32,2022-09-03
O056739,16:56:52,2002-06-11
O056742,15:46:22,2015-11-17
O056750,08:07:00,2023-09-20
O056751,15:26:21,2010-01-19
O056752,17:43:03,2020-08-24
O056756,18:12:26,2013-02-02
O056758,17:34:17,2020-05-22
O056759,07:52:30,2024-10-11
O056760,15:51:27,2021-01-29
O056762,14:20:08,2014-07-18
O056766,18:50:51,2022-11-01
O056772,07:54:59,2022-09-29
O056774,07:20:01,2020-03-30
O056780,09:13:56,2013-02-20
O056783,07:23:46,2015-03-25
O056791,15:20:25,2024-05-31
O056793,07:30:56,2024-01-08
O056795,14:52:54,2023-11-21
O056799,12:58:42,2021-05-07
O056801,18:26:45,2018-04-08
O056802,16:21:44,2004-11-05
O056804,11:17:27,2016-12-09
O056806,11:39:16,2018-09-02
O056807,16:29:39,2024-04-06
O056809,08:55:51,2011-04-07
O056812,12:13:17,1998-07-23
O056813,18:29:43,2023-06-16
O056814,18:13:40,2017-12-28
O056815,09:20:25,2024-05-31
O056816,16:01:10,2019-05-05
O056817,06:31:14,2016-12-22
O056823,08:41:06,2007-02-01
O056826,09:59:02,2020-05-21
O056834,08:38:48,2019-01-05
O056839,08:33:29,2024-04-01
O056840,15:30:29,2024-11-01
O056841,16:58:24,2021-10-24
O056842,14:45:19,2005-12-09
O056844,07:46:50,2022-06-01
O056847,13:20:03,2024-12-15
O056856,13:28:01,2018-05-19
O056858,09:04:51,2022-12-31
O056861,17:14:15,2021-06-23
O056862,16:24:01,2020-10-08
O056865,12:17:26,2004-04-14
O056867,10:15:26,2024-04-22
O056870,17:32:43,2024-07-09
O056872,10:53:15,2016-01-06
O056878,11:15:08,2018-06-07
O056879,11:07:00,2020-12-17
O056880,18:55:27,2004-03-03
O056882,08:19:36,2024-08-28
O056885,15:37:10,2018-11-08
O056886,08:42:39,2024-06-27
O056887,07:34:56,2019-07-10
O056891,10:14:34,2020-08-10
O056896,13:31:11,2020-04-02
O056909,08:01:22,2007-10-09
O056912,08:27:17,2016-07-24
O056914,11:39:12,2024-04-12
O056917,11:31:14,2022-07-20
O056922,15:31:35,2015-03-10
O056923,12:32:12,2018-02-23
O056925,17:28:42,2022-02-06
O056928,11:30:12,2022-04-25
O056934,18:57:54,2008-06-03
O056948,16:16:35,2016-10-28
O056952,13:55:29,2024-04-01
O056954,11:30:50,2008-03-05
O056955,14:57:20,2020-08-15
O056957,10:48:06,2011-10-24
O056960,09:35:12,2014-03-15
O056962,17:20:06,2022-04-06
O056967,09:40:59,2024-10-18
O056968,12:43:44,2022-10-01
O056969,18:31:59,2017-01-12
O056975,07:57:14,2023-09-22
O056977,12:14:20,2019-03-29
O056981,15:06:04,2024-09-23
O056990,10:30:41,2024-04-12
O056993,10:33:04,2019-08-26
O056995,12:42:23,2017-03-21
O056999,13:50:32,2005-07-08
O057002,07:38:05,2018-10-04
O057003,12:05:31,2021-12-08
O057005,09:11:58,2022-06-30
O057006,17:52:47,2019-07-05
O057012,18:57:00,2024-01-16
O057013,15:29:02,2013-08-01
O057014,14:41:31,2011-02-10
O057016,13:21:46,2022-07-19
O057017,11:03:51,2023-12-19
O057022,17:20:44,2018-02-08
O057026,16:14:14,2023-09-02
O057031,13:05:49,2008-05-26
O057034,15:36:40,2001-07-30
O057036,18:09:56,2019-04-19
O057037,12:36:54,2012-11-30
O057043,16:35:33,2024-09-08
O057044,07:38:21,2022-11-09
O057046,13:57:16,2023-12-09
O057047,10:33:58,2014-05-30
O057048,13:51:34,2009-05-27
O057052,10:59:28,2020-05-06
O057056,12:09:26,2013-03-27
O057058,09:41:56,2024-03-26
O057061,15:27:14,2007-09-24
O057064,18:59:34,2024-08-18
O057068,15:15:25,2016-07-21
O057072,12:39:10,2023-01-02
O057074,08:46:03,2009-10-10
O057077,09:53:29,2022-05-17
O057079,17:13:29,2014-08-15
O057083,15:26:59,2023-04-28
O057084,18:41:43,2016-02-22
O057085,12:20:54,2024-05-27
O057087,09:25:26,2001-08-20
O057090,14:06:34,2017-10-03
O057098,08:46:22,2022-04-01
O057100,13:41:32,2010-05-15
O057103,10:16:00,2012-06-30
O057106,13:47:01,2023-11-26
O057110,07:29:00,2016-10-26
O057118,14:27:05,2024-04-16
O057129,14:42:20,2024-02-03
O057133,11:14:56,2020-09-06
O057135,10:52:21,2022-12-02
O057141,12:57:42,2018-07-01
O057142,16:17:33,2018-05-30
O057143,09:06:54,2021-10-10
O057149,07:42:54,2014-02-11
O057155,08:20:29,2022-05-09
O057157,17:35:05,2022-10-09
O057159,14:55:38,2023-09-01
O057162,06:42:10,2005-07-17
O057164,14:32:15,2019-01-12
O057165,08:46:44,2017-09-20
O057171,12:55:58,2024-11-29
O057174,14:22:07,2016-07-04
O057175,12:04:03,2024-07-24
O057179,08:16:45,2009-12-26
O057187,13:37:52,2017-04-08
O057190,13:22:58,2013-04-03
O057191,18:57:26,2024-12-05
O057197,08:07:09,2023-04-24
O057198,15:16:51,2006-02-24
O057199,18:45:45,2023-08-06
O057202,10:13:24,2024-07-14
O057208,15:05:55,2005-04-12
O057210,15:04:28,2015-06-04
O057213,08:47:02,2009-03-15
O057215,14:28:31,2021-04-16
O057222,16:32:42,2018-08-17
O057223,06:44:45,2011-12-05
O057224,11:39:59,2012-04-06
O057226,14:10:29,2018-08-04
O057227,09:04:45,2024-12-11
O057228,18:22:06,2017-11-04
O057232,11:43:31,2021-05-23
O057236,09:30:03,2024-06-28
O057239,06:50:34,2021-12-15
O057240,18:41:45,2021-07-08
O057242,11:43:26,2016-08-20
O057249,09:52:18,2022-11-14
O057251,12:45:18,1998-04-30
O057252,07:11:46,2012-06-05
O057256,15:28:27,2019-08-30
O057259,16:13:23,2017-01-23
O057260,12:46:05,2024-01-14
O057262,10:27:42,2023-02-02
O057266,17:25:56,2021-10-12
O057268,10:27:41,2022-01-27
O057272,13:23:46,2017-12-28
O057279,12:51:10,2023-04-11
O057281,17:11:26,2012-12-21
O057283,13:03:44,2012-11-28
O057284,07:02:27,2019-07-09
O057288,17:23:14,2022-11-25
O057296,15:26:05,2013-10-13
O057298,09:19:26,2024-06-27
O057303,17:34:48,2020-03-29
O057306,16:22:46,2014-06-06
O057308,13:48:09,2023-11-15
O057309,16:04:48,2014-04-14
O057313,15:20:44,2017-03-02
O057318,10:14:16,2017-11-24
O057320,12:26:35,2014-08-19
O057324,13:55:35,2013-11-02
O057325,09:29:51,2012-05-21
O057329,07:12:59,2021-09-09
O057330,07:21:44,2024-03-04
O057332,14:50:38,2021-07-05
O057333,12:17:30,2022-07-21
O057335,14:30:28,2019-09-29
O057337,09:53:49,2020-07-18
O057338,09:13:21,2018-05-21
O057345,07:31:04,2021-07-16
O057346,18:47:01,2024-10-29
O057348,15:33:49,2019-07-09
O057349,09:37:30,2024-09-29
O057350,11:16:15,2017-04-06
O057351,08:14:15,2007-08-19
O057352,07:19:02,2017-01-22
O057359,16:33:26,2016-03-14
O057360,13:50:55,2007-05-01
O057365,10:47:46,2023-07-02
O057375,16:19:45,2023-07-15
O057377,16:19:05,2015-03-01
O057382,09:27:54,2020-08-12
O057385,09:29:51,2024-06-23
O057391,16:07:53,2021-03-04
O057392,18:08:22,2017-06-14
O057395,12:04:53,2019-05-15
O057397,10:00:39,2012-04-23
O057398,06:52:48,2023-09-14
O057400,18:23:04,2024-10-25
O057405,13:53:22,2024-03-07
O057408,07:05:32,2022-01-31
O057409,12:54:27,2019-08-21
O057411,10:09:10,2020-11-19
O057414,14:20:24,2024-02-24
O057416,13:37:29,2021-12-23
O057420,08:58:22,2009-06-01
O057421,13:56:08,2020-04-22
O057428,15:28:10,2021-07-12
O057430,14:29:08,2018-05-08
O057432,11:57:35,2011-08-24
O057433,11:21:54,2016-12-11
O057436,18:52:59,2010-11-09
O057441,09:15:18,2017-02-09
O057447,15:06:58,2018-08-12
O057448,17:09:22,2023-01-29
O057457,08:16:55,2019-10-26
O057458,14:24:38,2024-08-19
O057459,11:33:25,2017-04-10
O057460,12:14:30,2024-09-25
O057466,12:32:59,2017-10-05
O057468,18:21:13,2024-07-09
O057469,15:24:41,2020-04-05
O057475,08:38:34,2006-08-23
O057478,08:48:03,2021-02-09
O057483,17:27:08,2018-07-27
O057486,09:14:42,2002-01-18
O057489,15:41:42,2016-01-07
O057490,09:11:27,2023-02-02
O057491,08:37:03,2024-01-08
O057493,12:19:17,2020-08-12
O057496,16:43:59,2019-12-18
O057498,11:45:42,2023-09-02
O057501,18:12:30,2021-04-07
O057502,08:42:17,2018-01-09
O057503,11:48:28,2024-03-09
O057505,08:12:21,2014-07-27
O057513,06:45:57,2021-11-18
O057515,08:23:05,2023-07-03
O057516,10:35:59,2022-04-03
O057520,07:45:56,2024-09-21
O057525,10:45:35,2015-12-16
O057527,06:38:16,2015-10-10
O057528,07:05:11,2019-03-13
O057529,16:14:53,2024-05-03
O057532,16:14:23,2016-08-23
O057533,12:36:38,2017-05-09
O057536,12:49:30,2024-12-17
O057538,12:34:54,2012-08-20
O057541,07:17:38,2024-02-15
O057545,12:30:05,2024-12-10
O057550,15:02:45,2023-10-31
O057553,13:51:47,2017-12-09
O057556,06:44:31,2010-03-22
O057557,11:34:55,2019-09-17
O057560,10:34:43,2022-06-02
O057571,08:32:34,2016-04-22
O057573,11:25:21,2023-08-19
O057574,13:57:43,2019-10-03
O057578,09:34:15,2019-08-11
O057583,16:56:39,2023-06-13
O057588,11:35:54,2017-04-17
O057589,09:16:29,2019-12-02
O057593,18:06:14,2024-10-24
O057598,17:16:50,2020-04-13
O057604,07:27:17,2021-11-27
O057611,08:11:22,2015-09-12
O057614,13:56:34,2024-10-11
O057619,13:07:20,2022-09-29
O057620,07:37:55,2013-03-04
O057625,15:18:42,2022-06-01
O057626,12:27:17,2018-02-03
O057627,09:29:52,2021-03-05
O057630,07:15:22,2022-03-13
O057632,07:08:22,2021-02-26
O057635,08:01:31,2021-03-13
O057637,14:12:59,2020-01-01
O057641,10:33:39,2012-11-03
O057643,12:19:05,2023-12-18
O057645,17:48:04,2024-06-19
O057648,18:21:50,2014-01-27
O057649,16:03:20,2024-01-04
O057651,10:06:29,2018-12-11
O057655,10:31:23,2018-02-07
O057658,17:25:13,2022-10-15
O057664,08:26:28,2016-08-22
O057671,11:45:32,2012-03-25
O057672,17:31:46,2024-03-14
O057674,13:50:08,2023-02-01
O057675,15:43:27,2008-12-29
O057676,16:46:08,2020-10-08
O057681,16:41:09,2024-09-02
O057682,07:32:14,2014-01-31
O057685,15:22:39,2024-02-04
O057688,13:26:01,2009-02-15
O057692,11:44:23,2018-06-17
O057694,08:30:00,2020-10-01
O057701,09:16:56,2024-03-02
O057702,07:05:54,2011-09-24
O057711,14:26:42,2024-02-27
O057713,11:17:53,2019-03-30
O057717,16:42:58,2016-01-05
O057720,08:57:13,2011-01-16
O057721,09:25:45,2024-06-30
O057726,12:34:47,2020-03-15
O057734,08:00:58,2024-03-22
O057742,12:25:00,2024-07-17
O057744,13:39:08,2024-02-09
O057748,12:33:12,2024-05-31
O057751,10:56:05,2014-12-05
O057760,14:01:54,2023-10-10
O057762,07:01:56,2018-04-23
O057763,07:00:24,2024-10-19
O057764,16:10:49,2017-10-27
O057765,09:46:26,2019-07-06
O057769,11:55:22,2019-01-18
O057772,12:34:23,2024-04-30
O057773,17:09:04,2023-09-02
O057776,12:38:49,2012-03-20
O057778,10:50:06,2015-02-25
O057782,13:15:58,2022-09-09
O057785,08:59:41,2018-12-15
O057787,09:04:41,2014-07-27
O057795,16:13:45,2022-09-19
O057798,07:59:04,2022-01-16
O057808,11:25:35,2011-06-25
O057809,14:37:13,2020-11-01
O057810,15:31:07,2023-01-07
O057812,09:50:18,2023-02-20
O057814,11:29:16,2018-08-19
O057816,16:36:43,2022-01-11
O057822,06:49:20,2020-04-06
O057823,11:32:32,2023-08-14
O057830,12:47:54,2024-09-01
O057831,12:50:28,2024-04-06
O057837,08:08:59,2016-07-03
O057838,11:22:56,2022-09-10
O057839,18:55:04,2023-12-22
O057840,12:20:37,2023-08-29
O057841,14:15:43,2023-10-20
O057845,12:19:59,2020-01-29
O057846,15:55:14,2021-12-09
O057853,13:14:29,2023-02-22
O057855,17:14:04,2021-04-19
O057856,09:24:49,2018-10-09
O057858,10:04:05,2002-08-05
O057861,08:40:22,2009-06-18
O057873,11:12:28,2024-08-11
O057874,13:35:22,2017-05-20
O057875,15:53:05,2022-04-02
O057877,15:41:42,2022-11-26
O057881,15:11:56,2024-11-01
O057889,13:52:12,2018-06-10
O057894,07:40:50,2005-05-30
O057898,12:57:52,2019-07-18
O057901,16:54:39,2024-06-02
O057905,12:34:39,2007-07-25
O057911,18:10:48,2018-03-17
O057917,13:02:10,2016-06-18
O057919,09:00:44,2021-05-30
O057921,07:06:34,2004-12-22
O057923,12:59:33,2024-03-07
O057927,11:14:41,2023-11-10
O057928,17:56:56,2009-08-17
O057929,09:46:51,2024-09-05
O057933,18:16:48,2023-08-26
O057937,18:43:20,2020-09-30
O057940,09:50:03,2012-02-19
O057943,14:14:48,2021-11-28
O057945,15:36:22,2022-10-03
O057946,16:05:02,2024-07-29
O057947,18:07:56,2012-06-28
O057950,15:37:58,2017-05-20
O057951,10:07:43,2009-07-17
