OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O062261,27,E007149,B001,1
O062266,31,E014273,B001,4
O062271,21,E013176,B001,2
O062273,8,E009927,B001,5
O062274,48,E007814,B001,1
O062278,11,E008339,B001,5
O062280,38,E011587,B001,5
O062281,2,E003144,B001,5
O062282,9,E003657,B001,5
O062283,22,E010017,B001,5
O062286,30,E014614,B001,5
O062287,15,E004097,B001,2
O062295,33,E007363,B001,5
O062298,16,E001415,B001,5
O062299,8,E009918,B001,5
O062301,16,E007273,B001,3
O062302,2,E014875,B001,5
O062303,29,E007262,B001,5
O062304,17,E013879,B001,5
O062305,41,E000553,B001,5
O062306,43,E002017,B001,5
O062307,46,E001872,B001,4
O062309,27,E000449,B001,5
O062311,6,E012440,B001,1
O062314,4,E001407,B001,5
O062317,29,E014965,B001,5
O062322,4,E005596,B001,5
O062324,19,E013207,B001,5
O062329,4,E001636,B001,5
O062331,11,E005234,B001,1
O062333,9,E010998,B001,1
O062335,18,E014287,B001,5
O062338,3,E008215,B001,1
O062339,27,E010776,B001,5
O062342,4,E003727,B001,1
O062345,30,E000318,B001,4
O062347,44,E011413,B001,4
O062352,33,E002239,B001,2
O062353,2,E006831,B001,5
O062355,23,E001803,B001,5
O062356,22,E012663,B001,5
O062358,38,E007381,B001,5
O062359,6,E002981,B001,5
O062360,33,E003161,B001,2
O062361,16,E013951,B001,5
O062363,9,E008922,B001,5
O062364,8,E004864,B001,5
O062368,25,E004129,B001,2
O062371,35,E009580,B001,4
O062373,30,E003858,B001,4
O062374,20,E006246,B001,3
O062375,50,E010404,B001,5
O062376,49,E014244,B001,4
O062377,15,E001168,B001,5
O062378,41,E004003,B001,5
O062386,22,E004499,B001,5
O062389,46,E011158,B001,5
O062391,24,E014537,B001,5
O062392,22,E008346,B001,5
O062393,3,E009347,B001,5
O062395,6,E014059,B001,2
O062399,30,E002865,B001,1
O062402,27,E004714,B001,5
O062405,42,E014905,B001,5
O062406,41,E005399,B001,1
O062419,13,E003053,B001,5
O062431,18,E004280,B001,5
O062436,47,E011929,B001,5
O062449,29,E011603,B001,5
O062450,50,E000349,B001,2
O062451,18,E011029,B001,2
O062452,7,E009809,B001,2
O062453,13,E013432,B001,3
O062457,37,E002671,B001,5
O062462,12,E007846,B001,5
O062464,48,E006261,B001,5
O062465,21,E002833,B001,5
O062467,27,E010268,B001,5
O062468,12,E007054,B001,5
O062471,12,E003814,B001,5
O062475,8,E005842,B001,1
O062476,36,E001915,B001,5
O062480,47,E010443,B001,2
O062481,21,E013025,B001,1
O062484,8,E004502,B001,4
O062486,11,E010763,B001,4
O062487,38,E014612,B001,5
O062488,47,E011070,B001,5
O062490,30,E009910,B001,5
O062491,29,E005315,B001,4
O062497,38,E009791,B001,4
O062498,3,E000205,B001,5
O062499,14,E008292,B001,5
O062500,14,E008023,B001,5
O062501,13,E001126,B001,5
O062503,7,E005758,B001,5
O062506,10,E012664,B001,5
O062516,27,E002233,B001,3
O062518,12,E012504,B001,1
O062521,10,E010004,B001,4
O062527,27,E013410,B001,5
O062532,34,E002638,B001,5
O062535,6,E009983,B001,5
O062536,44,E005712,B001,5
O062541,49,E006513,B001,5
O062542,19,E004372,B001,3
O062544,8,E010964,B001,5
O062546,9,E012904,B001,2
O062549,39,E009902,B001,5
O062554,13,E012049,B001,3
O062556,31,E007089,B001,1
O062557,40,E007580,B001,5
O062558,14,E004950,B001,5
O062565,2,E012865,B001,5
O062569,40,E013481,B001,5
O062570,13,E013746,B001,5
O062585,19,E010597,B001,5
O062587,17,E004191,B001,5
O062589,18,E011863,B001,1
O062590,4,E000682,B001,3
O062592,41,E010604,B001,5
O062593,39,E004915,B001,5
O062597,2,E013648,B001,5
O062600,5,E009539,B001,5
O062601,26,E000934,B001,5
O062603,47,E011116,B001,5
O062605,37,E009732,B001,5
O062606,15,E002001,B001,1
O062610,24,E008176,B001,3
O062611,14,E009217,B001,2
O062612,49,E004277,B001,5
O062619,18,E010148,B001,5
O062621,43,E009687,B001,3
O062622,31,E013341,B001,3
O062628,30,E010523,B001,1
O062629,40,E000086,B001,4
O062634,32,E001509,B001,5
O062637,23,E009768,B001,5
O062638,18,E005832,B001,5
O062640,33,E011673,B001,3
O062642,1,E004061,B001,5
O062643,18,E010968,B001,5
O062644,11,E005145,B001,5
O062649,15,E003245,B001,1
O062652,46,E002330,B001,5
O062654,9,E001929,B001,5
O062655,44,E009268,B001,5
O062658,8,E011700,B001,5
O062659,47,E011830,B001,5
O062660,14,E007804,B001,5
O062663,41,E002467,B001,1
O062666,6,E014349,B001,5
O062668,37,E010938,B001,5
O062678,44,E006531,B001,5
O062681,14,E002094,B001,5
O062683,14,E004227,B001,5
O062684,28,E009792,B001,1
O062686,30,E013244,B001,5
O062688,30,E012482,B001,5
O062693,14,E003219,B001,4
O062699,6,E011420,B001,5
O062701,17,E012169,B001,5
O062709,8,E005467,B001,5
O062710,39,E002624,B001,5
O062717,25,E011982,B001,5
O062718,33,E002172,B001,5
O062720,2,E003422,B001,1
O062724,16,E000649,B001,5
O062733,5,E001674,B001,3
O062734,35,E002803,B001,2
O062735,19,E008291,B001,2
O062736,6,E001251,B001,5
O062739,3,E013446,B001,5
O062740,13,E008626,B001,1
O062741,47,E007235,B001,5
O062744,34,E001389,B001,3
O062747,39,E010922,B001,5
O062749,11,E003197,B001,5
O062750,28,E003934,B001,5
O062752,41,E009511,B001,3
O062754,11,E004352,B001,2
O062757,6,E004334,B001,5
O062758,24,E003755,B001,5
O062759,35,E011402,B001,4
O062760,48,E013134,B001,5
O062764,44,E006456,B001,5
O062765,11,E014679,B001,5
O062766,32,E010037,B001,5
O062768,8,E005656,B001,5
O062769,35,E007087,B001,1
O062770,1,E002206,B001,5
O062772,33,E014872,B001,1
O062773,12,E004753,B001,5
O062782,35,E005942,B001,5
O062783,8,E002585,B001,5
O062785,48,E002395,B001,5
O062790,48,E000943,B001,4
O062791,40,E000654,B001,2
O062802,24,E013529,B001,4
O062805,15,E012477,B001,2
O062806,27,E013963,B001,4
O062809,48,E003016,B001,3
O062810,39,E002419,B001,5
O062814,5,E003409,B001,5
O062818,3,E007569,B001,2
O062821,35,E004291,B001,5
O062822,40,E005000,B001,5
O062824,17,E007742,B001,5
O062831,28,E011951,B001,3
O062836,21,E010430,B001,5
O062837,3,E014308,B001,5
O062839,21,E011286,B001,5
O062843,41,E002356,B001,5
O062847,41,E006556,B001,5
O062848,9,E013264,B001,5
O062849,19,E014319,B001,5
O062850,23,E003983,B001,5
O062853,17,E001930,B001,5
O062857,30,E002285,B001,5
O062864,41,E004559,B001,5
O062865,17,E002569,B001,3
O062866,16,E007609,B001,5
O062869,8,E007610,B001,2
O062870,41,E012292,B001,3
O062874,2,E008533,B001,5
O062876,18,E000417,B001,5
O062881,41,E014855,B001,2
O062882,8,E001584,B001,3
O062888,31,E006696,B001,5
O062895,18,E003553,B001,5
O062896,16,E011543,B001,5
O062897,4,E006772,B001,2
O062902,35,E009460,B001,5
O062903,7,E010090,B001,5
O062905,28,E004153,B001,5
O062909,35,E007531,B001,5
O062912,22,E008351,B001,5
O062915,13,E006882,B001,5
O062916,41,E012164,B001,3
O062919,46,E004360,B001,5
O062926,4,E003398,B001,3
O062927,7,E013665,B001,5
O062929,44,E012354,B001,5
O062930,4,E004272,B001,5
O062932,3,E009455,B001,5
O062933,19,E007865,B001,5
O062936,45,E014233,B001,5
O062941,14,E013486,B001,4
O062944,27,E008248,B001,5
O062947,7,E005451,B001,3
O062950,47,E001785,B001,3
O062955,9,E005525,B001,5
O062963,31,E009251,B001,2
O062967,12,E003871,B001,5
O062969,41,E012835,B001,1
O062971,36,E010363,B001,5
O062973,15,E013535,B001,5
O062977,46,E014778,B001,2
O062978,29,E009047,B001,5
O062979,32,E003934,B001,5
O062980,41,E005964,B001,1
O062983,34,E007482,B001,5
O062990,40,E014223,B001,4
O062991,33,E004085,B001,5
O062996,42,E005051,B001,5
O062998,12,E007894,B001,5
O063002,31,E011616,B001,5
O063007,47,E006425,B001,5
O063011,7,E006684,B001,5
O063016,33,E005122,B001,3
O063021,43,E001716,B001,5
O063023,11,E001765,B001,3
O063028,33,E003667,B001,5
O063035,44,E013937,B001,5
O063038,50,E009279,B001,5
O063040,47,E001923,B001,2
O063041,21,E003257,B001,5
O063042,5,E006254,B001,5
O063044,6,E006764,B001,5
O063046,23,E007218,B001,2
O063048,23,E001648,B001,5
O063049,14,E013501,B001,5
O063053,43,E004828,B001,5
O063055,15,E007934,B001,5
O063057,12,E000097,B001,5
O063063,22,E011482,B001,5
O063065,17,E012158,B001,5
O063066,36,E012311,B001,2
O063069,32,E006449,B001,5
O063073,39,E004948,B001,2
O063076,8,E011200,B001,5
O063080,30,E008743,B001,2
O063084,13,E013196,B001,5
O063085,47,E001044,B001,5
O063092,49,E011511,B001,4
O063093,34,E005024,B001,4
O063094,21,E000432,B001,3
O063099,4,E010177,B001,5
O063100,2,E014838,B001,5
O063102,47,E002993,B001,5
O063103,47,E006277,B001,5
O063104,48,E007474,B001,5
O063106,33,E011266,B001,5
O063110,33,E010390,B001,5
O063112,34,E005073,B001,5
O063115,45,E001215,B001,5
O063118,45,E012840,B001,5
O063125,23,E006196,B001,5
O063131,24,E012990,B001,5
O063134,44,E007900,B001,3
O063136,42,E006980,B001,1
O063137,45,E011228,B001,5
O063139,43,E000864,B001,5
O063140,4,E001443,B001,5
O063141,16,E007854,B001,5
O063142,44,E002619,B001,5
O063143,14,E010996,B001,5
O063149,14,E012685,B001,5
O063150,30,E004379,B001,5
O063151,19,E003962,B001,5
O063155,17,E002619,B001,5
O063157,34,E000926,B001,5
O063160,13,E002385,B001,5
O063171,18,E008255,B001,5
O063172,5,E011906,B001,2
O063176,3,E010320,B001,5
O063177,1,E003159,B001,5
O063180,26,E011318,B001,5
O063184,30,E012434,B001,5
O063185,27,E008954,B001,5
O063186,15,E001053,B001,4
O063193,37,E005553,B001,1
O063194,35,E010327,B001,5
O063195,46,E004471,B001,2
O063196,43,E007528,B001,3
O063198,6,E013366,B001,5
O063200,9,E007221,B001,5
O063208,5,E011338,B001,5
O063209,7,E000134,B001,4
O063211,39,E013701,B001,3
O063212,29,E011149,B001,5
O063213,8,E001417,B001,5
O063214,30,E010598,B001,5
O063215,6,E003935,B001,5
O063219,45,E000412,B001,3
O063230,5,E008598,B001,5
O063235,32,E013755,B001,5
O063246,32,E000174,B001,5
O063247,34,E001034,B001,5
O063248,9,E008232,B001,1
O063254,49,E002937,B001,4
O063255,13,E007085,B001,5
O063256,20,E002855,B001,3
O063257,7,E013578,B001,5
O063259,24,E008315,B001,5
O063265,15,E013535,B001,1
O063267,44,E002325,B001,5
O063269,3,E013020,B001,5
O063271,22,E010240,B001,4
O063272,16,E009734,B001,2
O063276,16,E011078,B001,5
O063280,29,E013869,B001,5
O063281,25,E006430,B001,5
O063283,9,E007436,B001,5
O063285,31,E002502,B001,2
O063287,44,E007993,B001,5
O063290,30,E000563,B001,5
O063291,32,E006799,B001,4
O063295,5,E003145,B001,5
O063297,24,E004911,B001,5
O063299,23,E009823,B001,4
O063311,12,E007187,B001,3
O063313,44,E001203,B001,5
O063314,46,E008435,B001,5
O063317,21,E003153,B001,5
O063318,44,E009353,B001,5
O063323,38,E011127,B001,5
O063325,44,E003237,B001,5
O063330,30,E007397,B001,2
O063332,35,E011459,B001,5
O063333,36,E000658,B001,5
O063336,17,E010264,B001,5
O063340,37,E003453,B001,2
O063352,1,E012164,B001,5
O063353,40,E014761,B001,1
O063354,26,E008828,B001,5
O063355,44,E014153,B001,5
O063358,42,E011330,B001,5
O063363,47,E008477,B001,5
O063370,14,E004358,B001,5
O063371,28,E000414,B001,5
O063375,19,E006623,B001,5
O063385,39,E000670,B001,1
O063388,41,E010523,B001,3
O063392,38,E012837,B001,4
O063396,6,E003772,B001,5
O063408,48,E014560,B001,5
O063410,33,E001997,B001,5
O063411,6,E001607,B001,5
O063414,12,E004412,B001,3
O063415,50,E013918,B001,5
O063418,38,E006301,B001,5
O063421,5,E011218,B001,4
O063422,8,E001090,B001,5
O063423,28,E004765,B001,5
O063427,11,E002424,B001,5
O063428,20,E003049,B001,5
O063429,29,E001283,B001,5
O063431,2,E005936,B001,5
O063432,11,E005983,B001,5
O063434,19,E013609,B001,5
O063436,16,E008139,B001,1
O063438,32,E008858,B001,3
O063441,27,E002442,B001,5
O063442,5,E003259,B001,5
O063443,50,E012358,B001,5
O063447,10,E004572,B001,5
O063450,48,E012500,B001,5
O063452,36,E002830,B001,5
O063455,26,E012893,B001,5
O063457,11,E012303,B001,2
O063458,13,E006335,B001,5
O063463,10,E007599,B001,5
O063466,50,E011757,B001,4
O063472,2,E000428,B001,5
O063474,18,E005209,B001,5
O063475,6,E013559,B001,5
O063477,8,E013098,B001,5
O063484,34,E003917,B001,5
O063487,50,E011952,B001,3
O063490,7,E009698,B001,3
O063495,17,E010720,B001,1
O063496,29,E011212,B001,5
O063500,45,E006947,B001,2
O063505,15,E003873,B001,3
O063506,29,E003621,B001,5
O063509,40,E004202,B001,4
O063511,38,E006980,B001,5
O063512,20,E001297,B001,2
O063521,22,E001531,B001,5
O063530,28,E002009,B001,5
O063532,24,E007674,B001,5
O063533,19,E002661,B001,5
O063543,21,E000129,B001,5
O063552,27,E005614,B001,5
O063556,35,E012665,B001,5
O063573,11,E005990,B001,5
O063575,45,E003491,B001,5
O063576,6,E006012,B001,5
O063579,46,E004909,B001,5
O063580,30,E005212,B001,4
O063584,45,E001142,B001,2
O063585,8,E005188,B001,1
O063588,32,E010252,B001,5
O063590,48,E011639,B001,5
O063593,24,E010461,B001,5
O063595,26,E002620,B001,5
O063599,4,E012009,B001,3
O063603,36,E003487,B001,5
O063606,5,E001502,B001,5
O063608,26,E000156,B001,2
O063616,44,E002573,B001,2
O063619,17,E004706,B001,5
O063621,38,E013880,B001,5
O063623,38,E001123,B001,1
O063624,20,E006367,B001,5
O063626,26,E011617,B001,4
O063637,5,E006558,B001,5
O063640,23,E008500,B001,5
O063641,6,E003950,B001,5
O063642,46,E005987,B001,5
O063648,41,E001320,B001,5
O063650,25,E010350,B001,5
O063652,8,E011797,B001,5
O063658,11,E001977,B001,5
O063659,4,E004541,B001,5
O063661,23,E012161,B001,5
O063663,37,E002354,B001,5
O063666,29,E014701,B001,5
O063667,44,E007435,B001,5
O063672,36,E002506,B001,5
O063673,19,E006812,B001,5
O063680,7,E003904,B001,5
O063681,5,E009734,B001,2
O063682,19,E000115,B001,5
O063684,39,E011923,B001,5
O063685,11,E003245,B001,2
O063688,31,E000315,B001,5
O063690,49,E013420,B001,3
O063691,36,E009428,B001,5
O063695,47,E004427,B001,4
O063697,43,E008614,B001,5
O063700,14,E002217,B001,5
O063701,3,E005162,B001,5
O063707,47,E006043,B001,5
O063708,22,E000478,B001,5
O063712,45,E004745,B001,5
O063713,50,E011599,B001,2
O063714,19,E004725,B001,5
O063715,46,E002327,B001,1
O063717,32,E013779,B001,4
O063718,12,E008037,B001,5
O063720,7,E001873,B001,5
O063721,41,E000163,B001,5
O063725,15,E007508,B001,5
O063727,4,E007664,B001,5
O063738,36,E008213,B001,5
O063740,23,E000594,B001,2
O063750,13,E004654,B001,5
O063752,37,E010268,B001,5
O063756,36,E010041,B001,3
O063758,7,E006724,B001,5
O063759,50,E014485,B001,5
O063762,50,E005828,B001,5
O063765,1,E005476,B001,1
O063771,27,E014359,B001,5
O063773,13,E010520,B001,5
O063774,31,E000960,B001,5
O063776,47,E008848,B001,5
O063777,34,E005492,B001,5
O063781,22,E011482,B001,5
O063782,29,E009718,B001,5
O063788,9,E003080,B001,5
O063789,5,E004129,B001,1
O063791,48,E000530,B001,3
O063792,46,E005404,B001,3
O063795,16,E007640,B001,5
O063797,6,E000783,B001,5
O063798,44,E002542,B001,5
O063800,14,E008106,B001,5
O063802,13,E002126,B001,5
O063804,33,E009727,B001,5
O063807,46,E001760,B001,5
O063813,13,E009209,B001,2
O063815,24,E001681,B001,5
O063822,14,E008978,B001,5
O063826,48,E012016,B001,1
O063827,1,E007669,B001,5
O063831,40,E009868,B001,5
O063833,2,E011128,B001,5
O063834,31,E005135,B001,4
O063835,34,E008031,B001,5
O063843,49,E002603,B001,5
O063844,43,E001228,B001,5
O063848,22,E010031,B001,5
O063851,24,E011664,B001,2
O063853,16,E001825,B001,3
O063854,30,E005831,B001,5
O063856,20,E009922,B001,5
O063857,21,E008708,B001,4
O063861,48,E004613,B001,3
O063864,31,E014490,B001,4
O063866,47,E001947,B001,2
O063869,12,E001392,B001,3
O063872,4,E000116,B001,5
O063878,47,E010497,B001,2
O063883,25,E005240,B001,2
O063887,34,E010290,B001,2
O063889,37,E011926,B001,5
O063891,13,E000977,B001,5
O063892,10,E002767,B001,5
O063896,36,E007068,B001,2
O063898,44,E007427,B001,2
O063905,29,E006560,B001,2
O063918,7,E001241,B001,5
O063925,22,E007570,B001,5
O063926,19,E008594,B001,5
O063927,20,E012050,B001,5
O063928,46,E014262,B001,5
O063930,11,E010433,B001,2
O063933,20,E010711,B001,1
O063934,32,E003178,B001,5
O063938,48,E008444,B001,4
O063945,15,E001161,B001,5
O063950,27,E012051,B001,3
O063951,39,E000369,B001,5
O063956,28,E012881,B001,5
O063958,35,E014089,B001,5
O063962,50,E000932,B001,5
O063967,3,E006207,B001,5
O063968,40,E014549,B001,5
O063970,10,E012388,B001,5
O063974,30,E002309,B001,5
O063976,17,E005754,B001,5
O063981,26,E001647,B001,2
O063982,38,E013873,B001,2
O063984,28,E006643,B001,5
O063985,38,E009661,B001,5
O063987,23,E014868,B001,1
O063990,33,E002208,B001,5
O063993,43,E014965,B001,1
O063996,28,E004637,B001,5
O063997,41,E008745,B001,5
O064002,15,E004105,B001,5
O064007,30,E011504,B001,5
O064008,50,E009004,B001,5
O064009,6,E001158,B001,5
O064012,31,E013662,B001,5
O064013,24,E012013,B001,3
O064014,9,E013935,B001,2
O064016,19,E010807,B001,5
O064018,48,E008519,B001,5
O064020,1,E003325,B001,5
O064031,16,E004133,B001,5
O064038,17,E006818,B001,5
O064040,50,E008275,B001,5
O064044,13,E010811,B001,3
O064047,5,E005121,B001,5
O064048,15,E008365,B001,2
O064051,12,E010111,B001,5
O064053,14,E009705,B001,5
O064057,41,E008217,B001,5
O064060,48,E002506,B001,5
O064062,31,E007552,B001,5
O064065,3,E014740,B001,5
O064068,21,E007251,B001,1
O064069,22,E013245,B001,5
O064073,33,E011872,B001,5
O064074,1,E013585,B001,5
O064077,19,E002541,B001,1
O064083,1,E009951,B001,1
O064084,28,E001401,B001,5
O064087,36,E013997,B001,3
O064093,3,E010519,B001,5
O064104,31,E013823,B001,5
O064105,44,E009238,B001,5
O064107,32,E004524,B001,1
O064108,32,E002484,B001,5
O064110,37,E008501,B001,5
O064111,37,E009106,B001,2
O064114,16,E010712,B001,5
O064117,24,E006538,B001,2
O064124,26,E013808,B001,5
O064127,6,E005384,B001,1
O064128,41,E004286,B001,5
O064131,16,E007397,B001,3
O064134,12,E014539,B001,5
O064136,37,E012163,B001,5
O064137,42,E014445,B001,2
O064140,20,E001244,B001,5
O064142,11,E002717,B001,1
O064149,7,E006293,B001,5
O064150,26,E010283,B001,3
O064151,32,E007190,B001,2
O064157,26,E005774,B001,5
O064159,22,E001427,B001,2
O064161,14,E004924,B001,3
O064171,16,E003210,B001,5
O064172,37,E005272,B001,3
O064180,28,E007971,B001,5
O064182,42,E010417,B001,5
O064184,1,E013618,B001,4
O064187,12,E006189,B001,5
O064190,5,E006406,B001,5
O064192,11,E003031,B001,5
O064196,8,E002060,B001,1
O064200,24,E001522,B001,5
O064204,34,E008162,B001,5
O064205,18,E012533,B001,5
O064209,1,E011263,B001,1
O064211,12,E014322,B001,5
O064217,48,E002471,B001,5
O064219,43,E004745,B001,5
O064220,2,E001568,B001,3
O064221,37,E008598,B001,5
O064223,6,E006755,B001,5
O064226,18,E001648,B001,2
O064227,7,E006299,B001,1
O064231,24,E014154,B001,5
O064232,34,E007059,B001,5
O064233,49,E010725,B001,5
O064234,11,E004568,B001,5
O064236,3,E008107,B001,5
O064242,31,E000513,B001,5
O064244,42,E010354,B001,4
O064245,45,E002147,B001,5
O064248,3,E014231,B001,5
O064249,27,E011016,B001,4
O064254,35,E007967,B001,2
O064256,46,E008126,B001,2
O064257,26,E000938,B001,5
O064260,8,E000686,B001,5
O064262,36,E012455,B001,5
O064263,5,E012855,B001,3
O064264,46,E005057,B001,5
O064267,46,E001156,B001,5
O064268,36,E007046,B001,5
O064271,10,E004230,B001,3
O064273,9,E002911,B001,5
O064275,6,E007276,B001,5
O064276,38,E002172,B001,5
O064277,49,E006206,B001,5
O064283,1,E010883,B001,5
O064285,44,E006110,B001,5
O064291,9,E009406,B001,5
O064293,9,E002707,B001,3
O064294,30,E007880,B001,5
O064296,21,E001623,B001,1
O064297,30,E007152,B001,5
O064304,40,E012021,B001,4
O064312,29,E010657,B001,5
O064313,46,E001224,B001,5
O064316,41,E003125,B001,5
O064320,27,E003812,B001,4
O064329,34,E003455,B001,5
O064330,44,E004958,B001,2
O064331,17,E012694,B001,5
O064333,3,E008204,B001,5
O064334,17,E005173,B001,5
O064335,46,E012794,B001,5
O064337,2,E014867,B001,5
O064339,6,E008267,B001,5
O064346,33,E002059,B001,5
O064348,7,E009714,B001,5
O064349,3,E000443,B001,4
O064352,42,E001462,B001,5
O064355,45,E007419,B001,5
O064359,23,E005935,B001,5
O064360,39,E000628,B001,5
O064363,47,E000815,B001,5
O064364,24,E006047,B001,2
O064366,46,E004900,B001,1
O064368,13,E002295,B001,3
O064373,19,E004975,B001,5
O064377,24,E002652,B001,3
O064380,20,E005856,B001,1
O064383,19,E009406,B001,1
O064387,25,E012243,B001,4
O064388,39,E004317,B001,5
O064389,50,E006506,B001,5
O064392,5,E008974,B001,5
O064393,18,E001294,B001,5
O064394,19,E008255,B001,5
O064396,25,E013291,B001,5
O064398,10,E004257,B001,2
O064403,9,E004975,B001,5
O064410,45,E009537,B001,3
O064413,48,E002439,B001,4
O064416,31,E001967,B001,5
O064423,47,E011220,B001,5
O064424,4,E010653,B001,5
O064425,20,E003395,B001,1
O064428,44,E009285,B001,5
O064429,33,E012427,B001,1
O064432,26,E010280,B001,1
O064433,41,E014142,B001,5
O064434,14,E007372,B001,5
O064438,3,E007670,B001,5
O064441,26,E002784,B001,3
O064443,39,E012362,B001,5
O064444,35,E000671,B001,5
O064446,16,E012689,B001,3
O064452,21,E005877,B001,5
O064455,17,E002688,B001,5
O064456,3,E005563,B001,5
O064461,10,E010035,B001,5
O064463,2,E001163,B001,5
O064471,18,E012708,B001,5
O064473,22,E003308,B001,5
O064476,23,E002114,B001,5
O064483,33,E006442,B001,5
O064484,31,E005426,B001,3
O064490,22,E008323,B001,5
O064491,1,E006614,B001,2
O064493,30,E000878,B001,4
O064494,18,E004579,B001,5
O064495,30,E007821,B001,5
O064498,16,E005470,B001,3
O064503,18,E005256,B001,5
O064504,10,E002272,B001,5
O064506,48,E014840,B001,3
O064508,17,E000489,B001,5
O064509,42,E000547,B001,4
O064512,22,E006627,B001,5
O064513,28,E001086,B001,5
O064518,22,E014875,B001,3
O064520,27,E011581,B001,2
O064521,13,E009670,B001,5
O064524,14,E006848,B001,5
O064528,4,E012114,B001,5
O064529,46,E002595,B001,5
O064531,20,E009764,B001,2
O064532,43,E004549,B001,5
O064537,2,E014171,B001,5
O064543,37,E008669,B001,4
O064549,36,E001525,B001,2
O064554,41,E006831,B001,5
O064555,10,E004650,B001,5
O064561,50,E006663,B001,5
O064567,6,E001005,B001,5
O064568,48,E012979,B001,4
O064571,43,E013532,B001,5
O064572,2,E005380,B001,3
O064573,10,E003906,B001,5
O064576,7,E002561,B001,5
O064578,39,E001817,B001,5
O064580,6,E000542,B001,5
O064583,24,E014008,B001,5
O064584,10,E002148,B001,5
O064587,15,E014166,B001,5
O064590,36,E006984,B001,3
O064591,28,E012337,B001,5
O064593,44,E005701,B001,5
O064595,37,E007864,B001,1
O064596,17,E013048,B001,5
O064597,27,E010763,B001,1
O064598,31,E008749,B001,5
O064600,32,E002942,B001,5
O064610,33,E008124,B001,5
O064611,42,E000652,B001,5
O064614,42,E011116,B001,5
O064615,14,E013771,B001,4
O064617,18,E007617,B001,5
O064620,27,E010549,B001,5
O064623,8,E013707,B001,4
